"type","org","plugindetails","pluginname"
"Chatbot","Core","{""formats"":{""port"":""text"",""script"":""textarea""},""classname"":""FlaskApp"",""name"":""FlaskApp"",""parentCategory"":""LEOCMNND34003"",""alias"":""FlaskApp"",""id"":""LEOFLSKP57879"",""codeGeneration"":{""requirements"":[],""imports"":[],""script"":""def FlaskApp(port_param=5000,script_param=''):\\n    app.run(debug=False, host='0.0.0.0', port = port_param)\\n""},""category"":""FlaskApp"",""inputEndpoints"":[],""outputEndpoints"":[],""attributes"":{""port"":"""",""script"":""""}}","LEOFLSKP57879"
"Chatbot","Core","{""formats"":{},""classname"":""Tools"",""name"":""Tools"",""parentCategory"":"""",""alias"":""Tools"",""attributes"":{},""id"":""LEOTLSBM21587"",""codeGeneration"":{""requirements"":[],""imports"":[],""script"":""""},""category"":""Tools"",""inputEndpoints"":[],""outputEndpoints"":[]}","LEOTLSBM21587"
"Chatbot","Core","{""formats"":{},""classname"":""Common Nodes"",""name"":""Common Nodes"",""parentCategory"":"""",""alias"":""Common Nodes"",""attributes"":{},""id"":""LEOCMNND34003"",""codeGeneration"":{""requirements"":[],""imports"":[],""script"":""""},""category"":""Common Nodes"",""inputEndpoints"":[],""outputEndpoints"":[]}","LEOCMNND34003"
"Chatbot","Core","{""formats"":{""FunctionName"":""text"",""requirements"":""textarea"",""params"":""list"",""script"":""textarea""},""classname"":""PythonScriptConfig"",""name"":""Python Script"",""parentCategory"":""LEOCMNND34003"",""alias"":""Python Script"",""attributes"":{""FunctionName"":""PythonScript"",""requirements"":"""",""params"":"""",""script"":""def PythonScript():     return \\""Done\\""""},""id"":""LEOPYTHN77386"",""codeGeneration"":{""requirements"":[],""imports"":[],""script"":""""},""category"":""BaseConfig"",""inputEndpoints"":[""dataset1"",""dataset2"",""dataset3""],""outputEndpoints"":[""out""]}","LEOPYTHN77386"
"Chatbot","Core","{""formats"":{""script"":""textarea""},""classname"":""PythonClass"",""name"":""PythonClass"",""parentCategory"":""LEOCMNND34003"",""alias"":""PythonClass"",""attributes"":{""script"":""""},""id"":""LEOPYTHN23924"",""codeGeneration"":{""requirements"":[],""imports"":[],""script"":""""},""category"":""PythonClass"",""inputEndpoints"":[""in""],""outputEndpoints"":[""out""]}","LEOPYTHN23924"
"Chatbot","Core","{""formats"":{""id"":""text"",""query"":""text""},""classname"":""youtube_scrapper_with_id"",""name"":""youtube_scrapper_with_id"",""parentCategory"":""LEOSRCHY97728"",""alias"":""youtube_scrapper_with_id"",""id"":""LEOYTB_S92340"",""codeGeneration"":{""requirements"":[""youtube-transcript-api"",""langchain-openai""],""imports"":[""from langchain_openai import AzureChatOpenAI"",""from langchain.chains.question_answering import load_qa_chain"",""from langchain_community.document_loaders import YoutubeLoader"",""from langchain.text_splitter import CharacterTextSplitter"",""from pydantic import BaseModel, Field"",""from langchain.tools import tool""],""script"":""llm = AzureChatOpenAI(    \\r\\n        deployment_name='gpt-4',\\r\\n        model_name='gpt-4',\\r\\n        openai_api_key=os.environ.get('OPENAI_API_KEY'),\\r\\n        openai_api_version = '2023-03-15-preview',\\r\\n        azure_endpoint='https://azureft.openai.azure.com/',\\r\\n        openai_api_type='azure',        \\r\\n        streaming=True,\\r\\n        verbose=True\\r\\n        )\\r\\n\\r\\nclass YoutubeScrapperWithIdTool(BaseModel):\\r\\n    id: str = Field(..., description='ID of the youtube video to scrape.')\\r\\n    query: str = Field(..., description='The query to ask the model.')\\r\\n\\r\\n@tool('youtube_scrapper_with_id', args_schema=YoutubeScrapperWithIdTool, return_direct=True)\\r\\ndef youtube_scrapper_with_id(id: str, query: str):\\r\\n    \\""\\""\\""\\r\\n    This tool will be used to scrape transcripts from all the videos related to the given id and then summarize the content.\\r\\n    parameters:\\r\\n        - id: The id of the video to be scraped.\\r\\n        - query: The query to ask the model.\\r\\n    returns:\\r\\n        - A summary based on the topic.\\r\\n    \\""\\""\\""\\r\\n    try:\\r\\n        splitter = CharacterTextSplitter(\\r\\n                    chunk_size=2000, \\r\\n                    chunk_overlap=50,\\r\\n                    separator=\\"" \\""\\r\\n                    )\\r\\n        yt_loader = YoutubeLoader(id)\\r\\n        yt_data = yt_loader.load()\\r\\n        yt_data_split = splitter.split_documents(yt_data)\\r\\n        chain = load_qa_chain(llm=llm, chain_type='stuff')\\r\\n        response = chain.invoke(input={'input_documents':yt_data_split, 'question':query})\\r\\n        return response['output_text']\\r\\n    except Exception as e:\\r\\n        logger.info(f\\""@@@@@@@@@@@ Exception in youtube scrapper with id method: {e} \\"")\\r\\n\\r\\n\\r\\n\\r\\n\\r\\n\\r\\n\\r\\n\\r\\n\\r\\n\\r\\n\\r\\n\\n""},""category"":""Tools"",""inputEndpoints"":[""in""],""outputEndpoints"":[""out""],""attributes"":{""id"":""None"",""query"":""None""}}","LEOYTB_S92340"
"Chatbot","Core","{""formats"":{""git_url"":""text"",""query"":""text""},""classname"":""git_scrapper"",""name"":""GIT Scrapper"",""parentCategory"":""LEOSRCHY97728"",""alias"":""GIT Scrapper"",""id"":""LEOGT_SC22937"",""codeGeneration"":{""requirements"":[""GitPython"",""langchain_openai""],""imports"":[""from langchain_openai import AzureChatOpenAI"",""from langchain.chains.question_answering import load_qa_chain"",""from langchain_community.document_loaders import GitLoader"",""from langchain.text_splitter import CharacterTextSplitter"",""from pydantic import BaseModel, Field"",""from langchain.tools import tool""],""script"":""llm = AzureChatOpenAI(    \\r\\n        deployment_name='gpt-4',\\r\\n        model_name='gpt-4',\\r\\n        openai_api_key=os.environ.get('OPENAI_API_KEY'),\\r\\n        openai_api_version = '2023-03-15-preview',\\r\\n        azure_endpoint='https://azureft.openai.azure.com/',\\r\\n        openai_api_type='azure',        \\r\\n        streaming=True,\\r\\n        verbose=True\\r\\n        )\\r\\n\\r\\nclass GitHubScrapperTool(BaseModel):\\r\\n    git_url: str = Field(..., description='Local Path of the git repo.')\\r\\n    query: str = Field(..., description='The query to ask the model.')\\r\\n\\r\\n@tool('git_scrapper', args_schema=GitHubScrapperTool, return_direct=True)\\r\\ndef git_scrapper(git_url: str, query: str):\\r\\n    \\""\\""\\""Summarizes the content of a GitHub repository.\\r\\n    Parameters:\\r\\n    - url (str): The URL of the GitHub repository to summarize.\\r\\n    Returns:\\r\\n    - A summary of the repository content.\\r\\n    \\""\\""\\""\\r\\n    try:\\r\\n        splitter = CharacterTextSplitter(\\r\\n                    chunk_size=2000, \\r\\n                    chunk_overlap=50,\\r\\n                    separator=' '\\r\\n                    )\\r\\n        path = git_url.split(\\""/\\"")[-1]\\r\\n        repo_path = f'./repos/{path}'\\r\\n        if os.path.exists(repo_path):\\r\\n            os.remove('./repos')\\r\\n            loader = GitLoader(clone_url= git_url, repo_path= repo_path, branch='main', \\r\\n                           file_filter = lambda file_path: file_path.endswith('.md')\\r\\n                           )\\r\\n            git_data = loader.load()\\r\\n            git_data_split = splitter.split_documents(git_data)\\r\\n            chain = load_qa_chain(llm=llm, chain_type=\\""stuff\\"")\\r\\n            response = chain.invoke(input={'input_documents':git_data_split, 'question':query})\\r\\n            return response['output_text']\\r\\n        else:\\r\\n            loader = GitLoader(clone_url= git_url, repo_path= repo_path, branch='main', \\r\\n                           file_filter = lambda file_path: file_path.endswith('.md')\\r\\n                           )\\r\\n            git_data = loader.load()\\r\\n            git_data_split = splitter.split_documents(git_data)\\r\\n            chain = load_qa_chain(llm=llm, chain_type='stuff')\\r\\n            response = chain.invoke(input={'input_documents':git_data_split, 'question':query})\\r\\n            return response['output_text']\\r\\n    except Exception as e:\\r\\n        logger.info(f\\""@@@@@@@@@@@ Exception in userAssignment method: {e} \\"")\\r\\n\\r\\n\\r\\n\\r\\n\\r\\n\\r\\n\\r\\n\\r\\n\\r\\n\\r\\n\\r\\n\\n""},""category"":""Tools"",""inputEndpoints"":[""in""],""outputEndpoints"":[""out""],""attributes"":{""git_url"":""None"",""query"":""None""}}","LEOGT_SC22937"
"Chatbot","Core","{""formats"":{""url"":""text"",""topic"":""text"",""query"":""text""},""classname"":""youtube_scrapper"",""name"":""YouTube Scrapper"",""parentCategory"":""LEOSRCHY97728"",""alias"":""YouTube Scrapper"",""id"":""LEOYTB_S41993"",""codeGeneration"":{""requirements"":[""youtube-transcript-api"",""langchain-openai""],""imports"":[""from langchain_openai import AzureChatOpenAI"",""from langchain.chains.question_answering import load_qa_chain"",""from langchain_community.document_loaders import YoutubeLoader"",""from langchain.text_splitter import CharacterTextSplitter"",""import requests"",""from langchain.tools import tool"",""from pydantic import BaseModel, Field""],""script"":""llm = AzureChatOpenAI(    \\r\\n        deployment_name='gpt-4',\\r\\n        model_name='gpt-4',\\r\\n        openai_api_key=os.environ.get('OPENAI_API_KEY'),\\r\\n        openai_api_version = '2023-03-15-preview',\\r\\n        azure_endpoint='https://azureft.openai.azure.com/',\\r\\n        openai_api_type='azure',        \\r\\n        streaming=True,\\r\\n        verbose=True\\r\\n        )\\r\\n\\r\\nclass YoutubeScrapperTool(BaseModel):\\r\\n    topic: str = Field(..., description='The Topic of the websites.')\\r\\n    query: str = Field(..., description='The query to ask the model')\\r\\n\\r\\n@tool('youtube_scrapper', args_schema=YoutubeScrapperTool, return_direct=True)\\r\\ndef youtube_scrapper(topic: str, query: str):\\r\\n    \\""\\""\\""\\r\\n    This tool will be used to scrape transcripts from all the videos related to the topic and then summarize the content.\\r\\n    parameters:\\r\\n        - Topic: The topic of the videos to be scraped.\\r\\n        - query: The query to ask the model.\\r\\n    returns:\\r\\n        - A summary based on the topic.\\r\\n    \\""\\""\\""\\r\\n    try:\\r\\n        url = chatbot_params[\\""youtube_scrapper_url\\""]\\r\\n        youtube_api_key = os.environ.get('youtube_api_key')\\r\\n        params = {\\r\\n            'part': 'snippet',\\r\\n            'q': topic,\\r\\n            'maxResults': 3,\\r\\n            'type': 'video',\\r\\n            'key': youtube_api_key\\r\\n        }\\r\\n        splitter = CharacterTextSplitter(\\r\\n                    chunk_size=2000, \\r\\n                    chunk_overlap=50,\\r\\n                    separator=' '\\r\\n                    )\\r\\n        response = requests.get(url, params=params, verify=False)\\r\\n        if response.status_code == 200:\\r\\n            video_urls = [f\\""https://www.youtube.com/watch?v={item['id']['videoId']}\\"" for item in response.json()['items']]\\r\\n            yt_data = []\\r\\n            for url in video_urls:\\r\\n                yt_loader = YoutubeLoader.from_youtube_url(youtube_url=url)\\r\\n                yt_data.append(yt_loader.load())\\r\\n            flat_list = [document for sublist in yt_data for document in sublist]\\r\\n            yt_data_split = splitter.split_documents(flat_list)\\r\\n            chain = load_qa_chain(llm=llm, chain_type='stuff')\\r\\n            response = chain.invoke(input={'input_documents':yt_data_split, 'question':query})\\r\\n            return response['output_text']\\r\\n        else:\\r\\n            print\\r\\n            \\r\\n    except Exception as e:\\r\\n        logger.info(f\\""@@@@@@@@@@@ Exception in youtube scrapper method: {e} \\"")\\r\\n\\r\\n\\r\\n\\r\\n\\r\\n\\r\\n\\r\\n\\r\\n\\r\\n\\r\\n\\r\\n\\r\\n\\r\\n\\r\\n\\n""},""category"":""Tools"",""inputEndpoints"":[""in""],""outputEndpoints"":[""out""],""attributes"":{""url"":""https://www.googleapis.com/youtube/v3/search"",""topic"":""None"",""query"":""None""}}","LEOYTB_S41993"
"Chatbot","Core","{""formats"":{""url"":""text""},""classname"":""create_ticket"",""name"":""Create Ticket"",""parentCategory"":""LEOITSMQ55029"",""alias"":""Create Ticket"",""id"":""LEOCRT_T78045"",""codeGeneration"":{""requirements"":[],""imports"":[""import requests,json"",""from pydantic import BaseModel, Field"",""from langchain.tools import tool""],""script"":""class CreateTicket(BaseModel):\\r\\n    short_description: str =Field(None,description=\\""Short description provided by the user\\"")\\r\\n\\r\\n@tool(\\""create_ticket\\"",args_schema=CreateTicket, return_direct=True)\\r\\ndef create_ticket(short_description: str):\\r\\n    '''\\r\\n    use to create ticket with given short description\\r\\n    Parameters: Short description provided by the user\\r\\n    Returns: response includes whether the ticket was successfully created or not\\r\\n    '''\\r\\n    try:\\r\\n        logger.info(f\\""createTicket method called with short description: {short_description}\\"") \\r\\n        url =  chatbot_params[\\""create_ticket_url\\""]\\r\\n        json_data = {\\r\\n                        \\""environment\\"": [\\r\\n                            {\\r\\n                                \\""key\\"": \\""incidentPayload\\"",\\r\\n                                \\""value\\"": f\\""{{\\\\\\""short_description\\\\\\"":\\\\\\""{short_description}\\\\\\"",\\\\\\""state\\\\\\"":null,\\\\\\""pritory\\\\\\"":null}}\\""\\r\\n                            }\\r\\n                        ]\\r\\n                    }\\r\\n        response = requests.post(url=url,json=json_data,verify=False)\\r\\n        logger.info(f\\""response status  {response.status_code}\\"")\\r\\n        if response.status_code == 200:\\r\\n            response = {'chat_system_response':\\""Ticket created succesfully\\"",\\r\\n                        'type': 'Text',\\r\\n                        'chat_suggestions':[],\\r\\n                        'navigate': {\\""TicketList\\"": 'aip/tickets/alerts'}\\r\\n                        }\\r\\n            return json.dumps(response)\\r\\n        else:        \\r\\n            response = {'chat_system_response':\\""Ticket not created, Please contact admin\\"",\\r\\n                        'type': 'Text',\\r\\n                        'chat_suggestions':[],\\r\\n                        'navigate': {\\""TicketList\\"": 'aip/tickets/alerts'}\\r\\n                        }\\r\\n            return json.dumps(response)\\r\\n    except Exception as e:\\r\\n        logger.info(f\\""Exception in createTicket method: {e}\\"")\\r\\n\\r\\n\\r\\n\\r\\n\\r\\n\\r\\n\\r\\n\\r\\n\\r\\n\\n""},""category"":""Tools"",""inputEndpoints"":[],""outputEndpoints"":[],""attributes"":{""url"":""https://victlpth5-04:8095/api/event/trigger/createIncident?org=leo1311&corelid=&datasourceName=LEALCLCL12132""}}","LEOCRT_T78045"
"Chatbot","Core","{""formats"":{},""classname"":""semantic_search"",""name"":""Semantic Search"",""parentCategory"":""LEOTLSBM21587"",""alias"":""Semantic Search"",""id"":""LEOSMNTC84402"",""codeGeneration"":{""requirements"":[""langchain==0.1.16"",""pandas"",""pydantic==1.10.10"",""openai"",""boto3"",""requests"",""sentence-transformers"",""faiss-cpu""],""imports"":[""import openai"",""import requests"",""import boto3"",""import json"",""from pydantic import BaseModel, Field"",""from langchain.tools import tool"",""from langchain.chat_models import AzureChatOpenAI"",""from langchain.embeddings import HuggingFaceEmbeddings"",""from langchain.vectorstores import FAISS"",""from langchain_core.prompts import ChatPromptTemplate"",""from langchain_core.runnables import RunnablePassthrough"",""from langchain_core.output_parsers import StrOutputParser""],""script"":""flag= False\\r\\nreferences = list()\\r\\nclass Semantic_search(BaseModel):\\r\\n    query: str =Field(None,description=\\""Query passed by the user\\"")\\r\\n\\r\\n@tool(\\""query_about_policy\\"",args_schema=Semantic_search, return_direct=True)\\r\\ndef query_about_policy(query: str)->str:\\r\\n    \\""\\""\\""\\r\\n    this tool is used to answer all the queries related to policies of adoption, leaves and employee related queries. Use this to answer any resolution related and process invoice types of queries as well.\\r\\n\\r\\n    Parameters:\\r\\n        query (str): A natural language question or statement from the user regarding employee policies, adoption procedures, or leave-related matters.\\r\\n\\r\\n    Returns:\\r\\n        str: A contextual response addressing the user's query, fetched from the appropriate Knowledge base.\\r\\n    \\""\\""\\""\\r\\n        \\r\\n    global flag   \\r\\n    flag = True   \\r\\n    model_type=os.environ.get(\\""model_type\\"")\\r\\n    retriever = getconext(query)\\r\\n    context = retriever.get_relevant_documents(query)\\r\\n    lst2 = context\\r\\n    response_list= list()\\r\\n    if len(lst2)>0:\\r\\n        for source in lst2:\\r\\n            temp_dict = dict()   \\r\\n            temp_dict['dataset_id'] = source.metadata['dataset_id']\\r\\n            temp_dict['source'] = source.metadata['source']\\r\\n            temp_dict['context'] = source.page_content\\r\\n            response_list.append(temp_dict)\\r\\n    \\r\\n    global references\\r\\n    references = response_list\\r\\n    prompt_template = 'Answer the query asked by user based on the given Context below.'\\r\\n    model_url = os.environ.get(\\""app_model_url\\"")\\r\\n    max_tokens = 2000\\r\\n    top_k =  5\\r\\n    top_p =  0.95\\r\\n    typical_p = 0.95\\r\\n    temperature = 0.1\\r\\n    repetition_penalty = 1\\r\\n    generated_answer = ''\\r\\n    if model_type == 'onprem':\\r\\n        try:\\r\\n            input_prompt = f'''{prompt_template} Context: '{context}'. Question: {query}. Answer:''' \\r\\n            payload = json.dumps({\\r\\n            'inputs': input_prompt,\\r\\n            'parameters': {\\r\\n                    'max_new_tokens': max_tokens,\\r\\n                    'top_k': top_k,\\r\\n                    'top_p': top_p,\\r\\n                    'typical_p': typical_p,\\r\\n                    'temperature': temperature,\\r\\n                    'repetition_penalty': repetition_penalty\\r\\n                }\\r\\n            })\\r\\n    \\r\\n            headers = {\\r\\n                'Content-Type': 'application/json' \\r\\n            }\\r\\n            response = requests.request('POST', model_url, headers=headers, data=payload, verify=False)\\r\\n            generated_answer = json.loads(response.text)[0]['generated_text']\\r\\n            return generated_answer\\r\\n        except Exception as ex:\\r\\n            return ex\\r\\n\\r\\n    elif model_type == 'azure':\\r\\n        try:\\r\\n            api_type = 'azure'\\r\\n            api_base = os.environ.get('app_openai_api_base')\\r\\n            api_version = '2023-03-15-preview'\\r\\n            api_key = os.environ.get('app_openai_api_key')\\r\\n            stop = 'stop'\\r\\n            prompt_template = 'Answer the query asked by user based on the given Context below.'\\r\\n            engine='gtp35turbo'\\r\\n            openai.api_type = api_type\\r\\n            openai.api_base = api_base\\r\\n            openai.api_version = api_version\\r\\n            openai.api_key = api_key\\r\\n            \\r\\n            llm = AzureChatOpenAI(    \\r\\n                        deployment_name='gtp35turbo', \\r\\n                        model_name='gpt-35-turbo', \\r\\n                        openai_api_key=api_key,\\r\\n                        openai_api_version = api_version, \\r\\n                        azure_endpoint= api_base,\\r\\n                        openai_api_type=api_type,\\r\\n                        streaming=True,\\r\\n                        verbose=True,\\r\\n                        temperature=0\\r\\n                    )\\r\\n            \\r\\n            template = \\""\\""\\""Understand the question and Answer the question based only on the following context, find what is the best suitable from the context to generate the answer for the question, If you don't know the answer, just say that you don't know, don't try to make up an answer.\\r\\n                        {context}\\r\\n                        Query: {query}\\r\\n                        \\""\\""\\""               \\r\\n            prompt = ChatPromptTemplate.from_template(template)   \\r\\n            chain = (\\r\\n                {\\""context\\"": retriever, \\""query\\"": RunnablePassthrough()}\\r\\n                | prompt\\r\\n                | llm\\r\\n                | StrOutputParser()\\r\\n            )\\r\\n            \\r\\n            answer = chain.invoke(query)\\r\\n            return answer\\r\\n        except Exception as ex:\\r\\n            return ex\\r\\n\\r\\n    elif model_type == 'bedrock':\\r\\n        service_name = 'bedrock-runtime'\\r\\n        aws_access_key_id = os.environ.get('app_aws_access_key_id')\\r\\n        aws_secret_access_key = os.environ.get('app_aws_secret_access_key')\\r\\n        region_name = 'us-east-1'\\r\\n        endpoint_url = os.environ.get(\\""app_bedrock_endpoint_url\\"")\\r\\n        model_id = 'anthropic.claude-v2'\\r\\n        bedrock = boto3.client(service_name=service_name,aws_access_key_id=aws_access_key_id,aws_secret_access_key=aws_secret_access_key,region_name=region_name,endpoint_url=endpoint_url)    \\r\\n        prompt_data = f\\""\\""\\""Human: {prompt_template} \\r\\nContext: '{context}'. \\r\\nQuestion: {query}\\r\\n        Assistant:\\""\\""\\""\\r\\n        body = json.dumps({\\r\\n            \\""prompt\\"": prompt_data,\\r\\n            \\""max_tokens_to_sample\\"":max_tokens,\\r\\n            \\""temperature\\"":temperature,\\r\\n            \\""top_p\\"":top_p\\r\\n        })\\r\\n        modelId = model_id\\r\\n        response = bedrock.invoke_model(body=body, modelId=modelId)\\r\\n        response_body = json.loads(response.get('body').read())\\r\\n        generated_answer = response_body.get('completion')\\r\\n        return generated_answer\\r\\n\\r\\n\\r\\ndef getconext(query):\\r\\n    try:\\r\\n        model_name = \\""sentence-transformers/all-MiniLM-L6-v2\\""\\r\\n        persist_directory = '/default'#f'{os.getcwd()}/Vector_Store'\\r\\n    \\r\\n        embeddings = HuggingFaceEmbeddings(\\r\\n        model_name=model_name\\r\\n        )    \\r\\n        db = FAISS.load_local(persist_directory, embeddings,allow_dangerous_deserialization=True)                    \\r\\n        retriever = db.as_retriever(search_type=\\""mmr\\"")        \\r\\n        return retriever\\r\\n    except Exception as e:\\r\\n        return e\\r\\n\\r\\n\\r\\n\\r\\n\\r\\n\\r\\n\\r\\n\\r\\n\\n""},""category"":""Tools"",""inputEndpoints"":[""in""],""outputEndpoints"":[""out""],""attributes"":{}}","LEOSMNTC84402"
"Chatbot","Core","{""formats"":{},""classname"":""Ticket_Summarization"",""name"":""Ticket Summarization"",""parentCategory"":""LEOTLSBM21587"",""alias"":""Ticket Summarization"",""id"":""LEOTCKT_32789"",""codeGeneration"":{""requirements"":[""langchain"",""pydantic==1.10.10"",""openai"",""mysql-connector-python""],""imports"":[""import mysql.connector"",""import os"",""import json"",""from pydantic import BaseModel, Field"",""from langchain.tools import tool"",""from langchain.output_parsers import ResponseSchema, StructuredOutputParser"",""from langchain.chains import LLMChain"",""from langchain.chat_models import AzureChatOpenAI"",""from langchain_core.prompts import PromptTemplate""],""script"":""class Ticket_Summarization(BaseModel):\\r\\n    query: str =Field(None,description=\\""Ticket number passed by the user\\"")\\r\\nos.environ['app_aws_access_key_id']=\\""AKIAWSEIAMU6H5SKF2E2\\""\\r\\nos.environ['app_aws_secret_access_key']= \\""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\\""\\r\\nos.environ['app_openai_api_key']= \\""85b968a4b5c84d849c99661788c2c1ed\\""\\r\\nos.environ['app_azure_endpoint']= \\""https://azureft.openai.azure.com/\\""\\r\\nos.environ['app_mysql_user']= \\""leapadm\\""\\r\\nos.environ['app_mysql_password']=\\""hPwpmwTz\\""\\r\\nos.environ[\\""OPENAI_API_KEY\\""] = '85b968a4b5c84d849c99661788c2c1ed'\\r\\nos.environ[\\""azure_endpoint\\""] = 'https://azureft.openai.azure.com/'\\r\\nos.environ[\\""OPENAI_API_BASE\\""] = 'https://azureft.openai.azure.com/'\\r\\n@tool(\\""summary_about_ticket\\"",args_schema=Ticket_Summarization, return_direct=True)\\r\\ndef summary_about_ticket(query:str)->str:\\r\\n    \\""\\""\\""\\r\\n    this tool retrieves the complete details of the ticket based on the ticket number provided, if no ticket number is provided return no ticket found, Return the exact response.\\r\\n    \\r\\n    Parameters:\\r\\n        query (str): The unique identifier or ticket number.\\r\\n    \\r\\n    Returns:\\r\\n        str: A summary or brief description of the requested ticket, or \\""No ticket found\\"" if the ticket number is not provided. \\r\\n    \\""\\""\\""\\r\\n    # mydb = mysql.connector.connect(\\r\\n    #     host=os.environ.get('app_host_name'),\\r\\n    #     user=os.environ.get('app_mysql_user'),\\r\\n    #     password=os.environ.get('app_mysql_password'),\\r\\n    #     database=os.environ.get('app_database_name')\\r\\n    # )\\r\\n    mydb = mysql.connector.connect(\\r\\n        host=\\""10.82.123.211\\"",\\r\\n        user=\\""leapadm\\"",\\r\\n        password=\\""hPwpmwTz\\"",\\r\\n        database=\\""300_leapmaster_ref_data\\""\\r\\n    )\\r\\n    mycursor = mydb.cursor(dictionary=True)\\r\\n    query = \\""SELECT * FROM {0} WHERE number in ('{1}')\\"".format(\\""leo1311_tickets\\"", query)\\r\\n    mycursor.execute(query)\\r\\n    inc_dict = mycursor.fetchall()\\r\\n\\r\\n    llm = AzureChatOpenAI(\\r\\n        deployment_name='gtp35turbo',\\r\\n        model_name='gpt-35-turbo',\\r\\n        openai_api_key=os.environ.get('OPENAI_API_KEY'),\\r\\n        openai_api_version='2023-03-15-preview',\\r\\n        openai_api_base=os.environ.get('azure_endpoint'),\\r\\n        openai_api_type='azure',\\r\\n        streaming=True,\\r\\n        verbose=True\\r\\n    )\\r\\n        \\r\\n\\r\\n    def get_completion(query):    \\r\\n        summary_template = \\""\\""\\""\\r\\n                    given the information {information} about a ticket from I want you to generate :\\r\\n                    1. Summary basing on the whole information given.\\r\\n                    2. A short summary on Title \\r\\n                    3. A short summary on Short description\\r\\n                    4. A short summary on Resolution and worknotes\\r\\n                    5. A short summary on Priority and urgency\\r\\n                    6. A short summary on created_by, assignmentgroup and assignedto\\r\\n                    7. A short summary on Current Status\\r\\n                    8. A short summary on SLA Timeline \\r\\n                    {format_instructions}\\r\\n                \\""\\""\\""\\r\\n        response_schemas = [\\r\\n            ResponseSchema(name=\\""Summary\\"", description=\\""Summary basing on the whole information given.\\""),\\r\\n            ResponseSchema(name=\\""Title\\"", description=\\""A short summary on the title\\""),\\r\\n            ResponseSchema(name=\\""Short description\\"", description=\\""A short summary on Short Discription\\""),\\r\\n            ResponseSchema(name=\\""ResolutionNotes\\"", description=\\""A short summary on Resolution and worknotes\\""),\\r\\n            ResponseSchema(name=\\""Priority and Urgency\\"", description=\\""A short summary on Priority and urgency\\""),\\r\\n            ResponseSchema(name=\\""Owner\\"", description=\\""A short summary on created_by, assignmentgroup and assignedto\\""),\\r\\n            ResponseSchema(name=\\""current_status\\"", description=\\""A short summary on Current Status\\""),\\r\\n            ResponseSchema(name=\\""SLA Timeline\\"", description=\\""A short summary on SLA Timeline\\""),\\r\\n        ]\\r\\n        try:\\r\\n            output_parser = StructuredOutputParser.from_response_schemas(response_schemas)\\r\\n            format_instructions = output_parser.get_format_instructions()\\r\\n            summary_prompt_template = PromptTemplate(input_variables=[\\""information\\""], template=summary_template,\\r\\n                                                        partial_variables={\\""format_instructions\\"": format_instructions})\\r\\n            response = LLMChain(llm=llm, prompt=summary_prompt_template)\\r\\n            result = response.run(information=inc_dict)\\r\\n            title_data = f'''JSON :\\r\\n\\r\\n                            {inc_dict}\\r\\n\\r\\n                        '''  \\r\\n            result = result[7:]\\r\\n            result = result[:-3]\\r\\n            result = json.loads(result)\\r\\n            \\r\\n            summary_result = f'''Summary of Ticket {query}:  {result['Summary']} \\\\\\r\\n                                Below are the point wise details of the incident: \\\\\\r\\n                                1.Title: {result[\\""Title\\""]}\\r\\n                                2.Short Description: {result['Short description']}\\r\\n                                3.Owner: {result['Owner']}\\r\\n                                4.Priority and Urgency: {result['Priority and Urgency']}\\r\\n                                5.ResolutionNotes: {result['ResolutionNotes']}\\r\\n                                6.Current Status: {result['current_status']}\\r\\n                                7.SLA Timeline:  {result[\\""SLA Timeline\\""]} \\r\\n                            '''\\r\\n                \\r\\n            return summary_result\\r\\n        except Exception as e:\\r\\n            return e\\r\\n    output = get_completion(query)\\r\\n    return output\\r\\n\\r\\n\\r\\n\\r\\n\\n""},""category"":""Tools"",""inputEndpoints"":[""in""],""outputEndpoints"":[""out""],""attributes"":{}}","LEOTCKT_32789"
