fed_id,adapter_id,app_name,fed_name,fed_org,app_org,status,adapter_alias,created_by,created_on,is_deleted,app_modified_by,fed_modified_by,app_modified_date,fed_modified_date,sync_date,model_type,model_likes,model_metadata,raw_payload,artifacts,container,app_description,fed_description,version,app_status,model_deployment
dca7e54e5f366411d6320360,DEMTSTCL38714,modeltestingtwenty,modeltestingtwenty,97dd455b57c64c6dba8bb5d0caa99dfd,leo1311,Registered,TestAicloud2,leapAccount01@infosys.com,7/27/2023 12:29,FALSE,NULL,null,NULL,7/27/2023 6:59,21:02.4,AICLOUD,0,NULL,"{""container"":{""args"":null,""imageUri"":""infyartifactory.jfrog.io/docker-local/haystack-remote/remoteexecution:v1"",""healthProbeUri"":""/"",""envVariables"":[{""name"":""HAYSTACK_BASE_PATH"",""value"":""/opt/pipelines""}],""ports"":[{""name"":""http"",""value"":""5000""}],""command"":null,""labels"":[{""name"":""http"",""value"":""5000""}]},""metadata"":null,""updatedBy"":null,""description"":""testing"",""createdOn"":""2023-07-27T12:19:46.564000"",""version"":1,""modifiedOn"":""2023-07-27T12:19:46.564000"",""isDeleted"":false,""createdBy"":""leapAccount01@infosys.com"",""name"":""modeltestingtwenty"",""id"":""dca7e54e5f366411d6320360"",""projectId"":""97dd455b57c64c6dba8bb5d0caa99dfd"",""artifacts"":{""storageType"":""INFY_AICLD_NUTANIX"",""uri"":""s3://aicloudprd/triton_bert/models""},""status"":""Registered""}","{""storageType"":""INFY_AICLD_NUTANIX"",""uri"":""s3://aicloudprd/triton_bert/models""}","{""args"":null,""imageUri"":""infyartifactory.jfrog.io/docker-local/haystack-remote/remoteexecution:v1"",""healthProbeUri"":""/"",""envVariables"":[{""name"":""HAYSTACK_BASE_PATH"",""value"":""/opt/pipelines""}],""ports"":[{""name"":""http"",""value"":""5000""}],""command"":null,""labels"":[{""name"":""http"",""value"":""5000""}]}",testing,testing,1,Registered,NULL
dca7e54e5f366411d6320360,DEMTSTCL48959,modeltestingtwenty,modeltestingtwenty,97dd455b57c64c6dba8bb5d0caa99dfd,leo1311,Registered,TestAicloud,leapAccount01@infosys.com,7/27/2023 12:29,FALSE,NULL,null,NULL,7/27/2023 6:59,21:02.7,AICLOUD,0,NULL,"{""container"":{""args"":null,""imageUri"":""infyartifactory.jfrog.io/docker-local/haystack-remote/remoteexecution:v1"",""healthProbeUri"":""/"",""envVariables"":[{""name"":""HAYSTACK_BASE_PATH"",""value"":""/opt/pipelines""}],""ports"":[{""name"":""http"",""value"":""5000""}],""command"":null,""labels"":[{""name"":""http"",""value"":""5000""}]},""metadata"":null,""updatedBy"":null,""description"":""testing"",""createdOn"":""2023-07-27T12:19:46.564000"",""version"":1,""modifiedOn"":""2023-07-27T12:19:46.564000"",""isDeleted"":false,""createdBy"":""leapAccount01@infosys.com"",""name"":""modeltestingtwenty"",""id"":""dca7e54e5f366411d6320360"",""projectId"":""97dd455b57c64c6dba8bb5d0caa99dfd"",""artifacts"":{""storageType"":""INFY_AICLD_NUTANIX"",""uri"":""s3://aicloudprd/triton_bert/models""},""status"":""Registered""}","{""storageType"":""INFY_AICLD_NUTANIX"",""uri"":""s3://aicloudprd/triton_bert/models""}","{""args"":null,""imageUri"":""infyartifactory.jfrog.io/docker-local/haystack-remote/remoteexecution:v1"",""healthProbeUri"":""/"",""envVariables"":[{""name"":""HAYSTACK_BASE_PATH"",""value"":""/opt/pipelines""}],""ports"":[{""name"":""http"",""value"":""5000""}],""command"":null,""labels"":[{""name"":""http"",""value"":""5000""}]}",testing,testing,1,Registered,NULL
dca7e54e5f366411d6320360,LEDACLDT42908,modeltestingtwenty,modeltestingtwenty,97dd455b57c64c6dba8bb5d0caa99dfd,leo1311,Registered,AICLOUDTEST2,leapAccount01@infosys.com,7/27/2023 6:59,FALSE,NULL,null,NULL,7/27/2023 6:59,00:16.2,AICLOUD,0,NULL,"{""container"":{""args"":null,""imageUri"":""infyartifactory.jfrog.io/docker-local/haystack-remote/remoteexecution:v1"",""healthProbeUri"":""/"",""envVariables"":[{""name"":""HAYSTACK_BASE_PATH"",""value"":""/opt/pipelines""}],""ports"":[{""name"":""http"",""value"":""5000""}],""command"":null,""labels"":[{""name"":""http"",""value"":""5000""}]},""metadata"":null,""updatedBy"":null,""description"":""testing"",""createdOn"":""2023-07-27T12:19:46.564000"",""version"":1,""modifiedOn"":""2023-07-27T12:19:46.564000"",""isDeleted"":false,""createdBy"":""leapAccount01@infosys.com"",""name"":""modeltestingtwenty"",""id"":""dca7e54e5f366411d6320360"",""projectId"":""97dd455b57c64c6dba8bb5d0caa99dfd"",""artifacts"":{""storageType"":""INFY_AICLD_NUTANIX"",""uri"":""s3://aicloudprd/triton_bert/models""},""status"":""Registered""}","{""storageType"":""INFY_AICLD_NUTANIX"",""uri"":""s3://aicloudprd/triton_bert/models""}","{""args"":null,""imageUri"":""infyartifactory.jfrog.io/docker-local/haystack-remote/remoteexecution:v1"",""healthProbeUri"":""/"",""envVariables"":[{""name"":""HAYSTACK_BASE_PATH"",""value"":""/opt/pipelines""}],""ports"":[{""name"":""http"",""value"":""5000""}],""command"":null,""labels"":[{""name"":""http"",""value"":""5000""}]}",testing,testing,1,Registered,NULL
dca7e54e5f366411d6320360,LEDACLDT50416,modeltestingtwenty,modeltestingtwenty,97dd455b57c64c6dba8bb5d0caa99dfd,leo1311,Registered,AICloudTEST,leapAccount01@infosys.com,7/27/2023 6:59,FALSE,NULL,null,NULL,7/27/2023 6:59,00:16.0,AICLOUD,0,NULL,"{""container"":{""args"":null,""imageUri"":""infyartifactory.jfrog.io/docker-local/haystack-remote/remoteexecution:v1"",""healthProbeUri"":""/"",""envVariables"":[{""name"":""HAYSTACK_BASE_PATH"",""value"":""/opt/pipelines""}],""ports"":[{""name"":""http"",""value"":""5000""}],""command"":null,""labels"":[{""name"":""http"",""value"":""5000""}]},""metadata"":null,""updatedBy"":null,""description"":""testing"",""createdOn"":""2023-07-27T12:19:46.564000"",""version"":1,""modifiedOn"":""2023-07-27T12:19:46.564000"",""isDeleted"":false,""createdBy"":""leapAccount01@infosys.com"",""name"":""modeltestingtwenty"",""id"":""dca7e54e5f366411d6320360"",""projectId"":""97dd455b57c64c6dba8bb5d0caa99dfd"",""artifacts"":{""storageType"":""INFY_AICLD_NUTANIX"",""uri"":""s3://aicloudprd/triton_bert/models""},""status"":""Registered""}","{""storageType"":""INFY_AICLD_NUTANIX"",""uri"":""s3://aicloudprd/triton_bert/models""}","{""args"":null,""imageUri"":""infyartifactory.jfrog.io/docker-local/haystack-remote/remoteexecution:v1"",""healthProbeUri"":""/"",""envVariables"":[{""name"":""HAYSTACK_BASE_PATH"",""value"":""/opt/pipelines""}],""ports"":[{""name"":""http"",""value"":""5000""}],""command"":null,""labels"":[{""name"":""http"",""value"":""5000""}]}",testing,testing,1,Registered,NULL
dcb56eed0aa558be857d56ce,DEMACLDT88775,cyphermodel3,cyphermodel3,97dd455b57c64c6dba8bb5d0caa99dfd,leo1311,Registered,AICloud,leapAccount01@infosys.com,8/16/2023 6:56,FALSE,NULL,null,NULL,8/16/2023 1:26,21:18.4,AICLOUD,0,NULL,"{""container"":{""args"":null,""imageUri"":""infyartifactory.jfrog.io/ainadel-mms-project-customized/codegen-training-pipeline:v1.0"",""healthProbeUri"":""/"",""envVariables"":[],""ports"":[{""name"":""http"",""value"":""8080""}],""command"":null,""labels"":[{""name"":""framework"",""value"":""flask""}]},""metadata"":null,""updatedBy"":null,""description"":null,""createdOn"":""2023-08-16T06:48:37.465000"",""version"":3,""modifiedOn"":""2023-08-16T06:48:37.465000"",""isDeleted"":false,""createdBy"":""leapAccount01@infosys.com"",""name"":""cyphermodel3"",""id"":""dcb56eed0aa558be857d56ce"",""projectId"":""97dd455b57c64c6dba8bb5d0caa99dfd"",""artifacts"":{""storageType"":""INFY_AICLD_NUTANIX"",""uri"":""s3://aicloudprd/97dd455b57c64c6dba8bb5d0caa99dfd/pipeline/aipcyphr31775/4/runs/te-4a5e-a3cd-8d206de143e5/outputartifacts/models""},""status"":""Registered""}","{""storageType"":""INFY_AICLD_NUTANIX"",""uri"":""s3://aicloudprd/97dd455b57c64c6dba8bb5d0caa99dfd/pipeline/aipcyphr31775/4/runs/te-4a5e-a3cd-8d206de143e5/outputartifacts/models""}","{""args"":null,""imageUri"":""infyartifactory.jfrog.io/ainadel-mms-project-customized/codegen-training-pipeline:v1.0"",""healthProbeUri"":""/"",""envVariables"":[],""ports"":[{""name"":""http"",""value"":""8080""}],""command"":null,""labels"":[{""name"":""framework"",""value"":""flask""}]}",null,null,3,Registered,NULL
dcb56eed0aa558be857d56ce,DEMTSTCL34267,cyphermodel3,cyphermodel3,97dd455b57c64c6dba8bb5d0caa99dfd,leo1311,Registered,TestAicloud3,leapAccount01@infosys.com,8/16/2023 1:26,FALSE,NULL,null,NULL,8/16/2023 1:26,21:18.5,AICLOUD,0,NULL,"{""container"":{""args"":null,""imageUri"":""infyartifactory.jfrog.io/ainadel-mms-project-customized/codegen-training-pipeline:v1.0"",""healthProbeUri"":""/"",""envVariables"":[],""ports"":[{""name"":""http"",""value"":""8080""}],""command"":null,""labels"":[{""name"":""framework"",""value"":""flask""}]},""metadata"":null,""updatedBy"":null,""description"":null,""createdOn"":""2023-08-16T06:48:37.465000"",""version"":3,""modifiedOn"":""2023-08-16T06:48:37.465000"",""isDeleted"":false,""createdBy"":""leapAccount01@infosys.com"",""name"":""cyphermodel3"",""id"":""dcb56eed0aa558be857d56ce"",""projectId"":""97dd455b57c64c6dba8bb5d0caa99dfd"",""artifacts"":{""storageType"":""INFY_AICLD_NUTANIX"",""uri"":""s3://aicloudprd/97dd455b57c64c6dba8bb5d0caa99dfd/pipeline/aipcyphr31775/4/runs/te-4a5e-a3cd-8d206de143e5/outputartifacts/models""},""status"":""Registered""}","{""storageType"":""INFY_AICLD_NUTANIX"",""uri"":""s3://aicloudprd/97dd455b57c64c6dba8bb5d0caa99dfd/pipeline/aipcyphr31775/4/runs/te-4a5e-a3cd-8d206de143e5/outputartifacts/models""}","{""args"":null,""imageUri"":""infyartifactory.jfrog.io/ainadel-mms-project-customized/codegen-training-pipeline:v1.0"",""healthProbeUri"":""/"",""envVariables"":[],""ports"":[{""name"":""http"",""value"":""8080""}],""command"":null,""labels"":[{""name"":""framework"",""value"":""flask""}]}",null,null,3,Registered,NULL
dcb56eed0aa558be857d56ce,DEMTSTCL38714,cyphermodel3,cyphermodel3,97dd455b57c64c6dba8bb5d0caa99dfd,leo1311,Registered,TestAicloud2,leapAccount01@infosys.com,8/16/2023 6:56,FALSE,Admin,null,42:08.2,8/16/2023 1:26,21:18.5,AICLOUD,0,NULL,"{""container"":{""args"":null,""imageUri"":""infyartifactory.jfrog.io/ainadel-mms-project-customized/codegen-training-pipeline:v1.0"",""healthProbeUri"":""/"",""envVariables"":[],""ports"":[{""name"":""http"",""value"":""8080""}],""command"":null,""labels"":[{""name"":""framework"",""value"":""flask""}]},""metadata"":null,""updatedBy"":null,""description"":null,""createdOn"":""2023-08-16T06:48:37.465000"",""version"":3,""modifiedOn"":""2023-08-16T06:48:37.465000"",""isDeleted"":false,""createdBy"":""leapAccount01@infosys.com"",""name"":""cyphermodel3"",""id"":""dcb56eed0aa558be857d56ce"",""projectId"":""97dd455b57c64c6dba8bb5d0caa99dfd"",""artifacts"":{""storageType"":""INFY_AICLD_NUTANIX"",""uri"":""s3://aicloudprd/97dd455b57c64c6dba8bb5d0caa99dfd/pipeline/aipcyphr31775/4/runs/te-4a5e-a3cd-8d206de143e5/outputartifacts/models""},""status"":""Registered""}","{""storageType"":""INFY_AICLD_NUTANIX"",""uri"":""s3://aicloudprd/97dd455b57c64c6dba8bb5d0caa99dfd/pipeline/aipcyphr31775/4/runs/te-4a5e-a3cd-8d206de143e5/outputartifacts/models""}","{""args"":null,""imageUri"":""infyartifactory.jfrog.io/ainadel-mms-project-customized/codegen-training-pipeline:v1.0"",""healthProbeUri"":""/"",""envVariables"":[],""ports"":[{""name"":""http"",""value"":""8080""}],""command"":null,""labels"":[{""name"":""framework"",""value"":""flask""}]}",null,null,3,Registered,NULL
dcb56eed0aa558be857d56ce,DEMTSTCL48959,cyphermodel3,cyphermodel3,97dd455b57c64c6dba8bb5d0caa99dfd,leo1311,Registered,TestAicloud,leapAccount01@infosys.com,8/16/2023 6:56,FALSE,NULL,null,NULL,8/16/2023 1:26,21:18.7,AICLOUD,0,NULL,"{""container"":{""args"":null,""imageUri"":""infyartifactory.jfrog.io/ainadel-mms-project-customized/codegen-training-pipeline:v1.0"",""healthProbeUri"":""/"",""envVariables"":[],""ports"":[{""name"":""http"",""value"":""8080""}],""command"":null,""labels"":[{""name"":""framework"",""value"":""flask""}]},""metadata"":null,""updatedBy"":null,""description"":null,""createdOn"":""2023-08-16T06:48:37.465000"",""version"":3,""modifiedOn"":""2023-08-16T06:48:37.465000"",""isDeleted"":false,""createdBy"":""leapAccount01@infosys.com"",""name"":""cyphermodel3"",""id"":""dcb56eed0aa558be857d56ce"",""projectId"":""97dd455b57c64c6dba8bb5d0caa99dfd"",""artifacts"":{""storageType"":""INFY_AICLD_NUTANIX"",""uri"":""s3://aicloudprd/97dd455b57c64c6dba8bb5d0caa99dfd/pipeline/aipcyphr31775/4/runs/te-4a5e-a3cd-8d206de143e5/outputartifacts/models""},""status"":""Registered""}","{""storageType"":""INFY_AICLD_NUTANIX"",""uri"":""s3://aicloudprd/97dd455b57c64c6dba8bb5d0caa99dfd/pipeline/aipcyphr31775/4/runs/te-4a5e-a3cd-8d206de143e5/outputartifacts/models""}","{""args"":null,""imageUri"":""infyartifactory.jfrog.io/ainadel-mms-project-customized/codegen-training-pipeline:v1.0"",""healthProbeUri"":""/"",""envVariables"":[],""ports"":[{""name"":""http"",""value"":""8080""}],""command"":null,""labels"":[{""name"":""framework"",""value"":""flask""}]}",null,null,3,Registered,NULL
e023110a05a7ec85a853d421,DEMACLDT88775,haystackaiplat,haystackaiplat,97dd455b57c64c6dba8bb5d0caa99dfd,leo1311,Deployed,AICloud,leapAccount01@infosys.com,7/7/2023 6:55,FALSE,NULL,jenkins,NULL,7/7/2023 1:39,20:54.7,AICLOUD,0,NULL,"{""container"":{""args"":null,""imageUri"":""infyartifactory.jfrog.io/ainadel-mms-project-customized/deepset/haystack:cpu"",""healthProbeUri"":null,""envVariables"":[{""name"":""HAYSTACK_BASE_PATH"",""value"":""/opt/pipelines""},{""name"":""PIPELINE_YAML_PATH"",""value"":""$(HAYSTACK_BASE_PATH)/haystackcloud.yml""},{""name"":""QUERY_PIPELINE_NAME"",""value"":""docx-query""},{""name"":""INDEXING_PIPELINE_NAME"",""value"":""docx-indexing""},{""name"":""FILE_UPLOAD_PATH"",""value"":""$(HAYSTACK_BASE_PATH)/input-files""},{""name"":""LOG_LEVEL"",""value"":""DEBUG""}],""ports"":[{""name"":""http"",""value"":""8000""}],""command"":null,""labels"":null},""metadata"":null,""updatedBy"":""jenkins"",""description"":""testing haystack pipelines"",""createdOn"":""2023-07-07T06:50:31.280000"",""version"":1,""modifiedOn"":""2023-07-07T06:55:35.860000"",""isDeleted"":false,""createdBy"":""leapAccount01@infosys.com"",""name"":""haystackaiplat"",""id"":""e023110a05a7ec85a853d421"",""projectId"":""97dd455b57c64c6dba8bb5d0caa99dfd"",""artifacts"":{""storageType"":""INFY_AICLD_NUTANIX"",""uri"":""s3://aicloudprd/haystackModels""},""status"":""Deployed""}","{""storageType"":""INFY_AICLD_NUTANIX"",""uri"":""s3://aicloudprd/haystackModels""}","{""args"":null,""imageUri"":""infyartifactory.jfrog.io/ainadel-mms-project-customized/deepset/haystack:cpu"",""healthProbeUri"":null,""envVariables"":[{""name"":""HAYSTACK_BASE_PATH"",""value"":""/opt/pipelines""},{""name"":""PIPELINE_YAML_PATH"",""value"":""$(HAYSTACK_BASE_PATH)/haystackcloud.yml""},{""name"":""QUERY_PIPELINE_NAME"",""value"":""docx-query""},{""name"":""INDEXING_PIPELINE_NAME"",""value"":""docx-indexing""},{""name"":""FILE_UPLOAD_PATH"",""value"":""$(HAYSTACK_BASE_PATH)/input-files""},{""name"":""LOG_LEVEL"",""value"":""DEBUG""}],""ports"":[{""name"":""http"",""value"":""8000""}],""command"":null,""labels"":null}",testing haystack pipelines,testing haystack pipelines,1,Deployed,NULL
e023110a05a7ec85a853d421,DEMTSTCL34267,haystackaiplat,haystackaiplat,97dd455b57c64c6dba8bb5d0caa99dfd,leo1311,Deployed,TestAicloud3,leapAccount01@infosys.com,7/7/2023 1:25,FALSE,NULL,jenkins,NULL,7/7/2023 1:39,20:54.7,AICLOUD,0,NULL,"{""container"":{""args"":null,""imageUri"":""infyartifactory.jfrog.io/ainadel-mms-project-customized/deepset/haystack:cpu"",""healthProbeUri"":null,""envVariables"":[{""name"":""HAYSTACK_BASE_PATH"",""value"":""/opt/pipelines""},{""name"":""PIPELINE_YAML_PATH"",""value"":""$(HAYSTACK_BASE_PATH)/haystackcloud.yml""},{""name"":""QUERY_PIPELINE_NAME"",""value"":""docx-query""},{""name"":""INDEXING_PIPELINE_NAME"",""value"":""docx-indexing""},{""name"":""FILE_UPLOAD_PATH"",""value"":""$(HAYSTACK_BASE_PATH)/input-files""},{""name"":""LOG_LEVEL"",""value"":""DEBUG""}],""ports"":[{""name"":""http"",""value"":""8000""}],""command"":null,""labels"":null},""metadata"":null,""updatedBy"":""jenkins"",""description"":""testing haystack pipelines"",""createdOn"":""2023-07-07T06:50:31.280000"",""version"":1,""modifiedOn"":""2023-07-07T06:55:35.860000"",""isDeleted"":false,""createdBy"":""leapAccount01@infosys.com"",""name"":""haystackaiplat"",""id"":""e023110a05a7ec85a853d421"",""projectId"":""97dd455b57c64c6dba8bb5d0caa99dfd"",""artifacts"":{""storageType"":""INFY_AICLD_NUTANIX"",""uri"":""s3://aicloudprd/haystackModels""},""status"":""Deployed""}","{""storageType"":""INFY_AICLD_NUTANIX"",""uri"":""s3://aicloudprd/haystackModels""}","{""args"":null,""imageUri"":""infyartifactory.jfrog.io/ainadel-mms-project-customized/deepset/haystack:cpu"",""healthProbeUri"":null,""envVariables"":[{""name"":""HAYSTACK_BASE_PATH"",""value"":""/opt/pipelines""},{""name"":""PIPELINE_YAML_PATH"",""value"":""$(HAYSTACK_BASE_PATH)/haystackcloud.yml""},{""name"":""QUERY_PIPELINE_NAME"",""value"":""docx-query""},{""name"":""INDEXING_PIPELINE_NAME"",""value"":""docx-indexing""},{""name"":""FILE_UPLOAD_PATH"",""value"":""$(HAYSTACK_BASE_PATH)/input-files""},{""name"":""LOG_LEVEL"",""value"":""DEBUG""}],""ports"":[{""name"":""http"",""value"":""8000""}],""command"":null,""labels"":null}",testing haystack pipelines,testing haystack pipelines,1,Deployed,NULL
e023110a05a7ec85a853d421,DEMTSTCL38714,haystackaiplat,haystackaiplat,97dd455b57c64c6dba8bb5d0caa99dfd,leo1311,Deployed,TestAicloud2,leapAccount01@infosys.com,7/7/2023 6:55,FALSE,NULL,jenkins,NULL,7/7/2023 1:39,20:54.6,AICLOUD,0,NULL,"{""container"":{""args"":null,""imageUri"":""infyartifactory.jfrog.io/ainadel-mms-project-customized/deepset/haystack:cpu"",""healthProbeUri"":null,""envVariables"":[{""name"":""HAYSTACK_BASE_PATH"",""value"":""/opt/pipelines""},{""name"":""PIPELINE_YAML_PATH"",""value"":""$(HAYSTACK_BASE_PATH)/haystackcloud.yml""},{""name"":""QUERY_PIPELINE_NAME"",""value"":""docx-query""},{""name"":""INDEXING_PIPELINE_NAME"",""value"":""docx-indexing""},{""name"":""FILE_UPLOAD_PATH"",""value"":""$(HAYSTACK_BASE_PATH)/input-files""},{""name"":""LOG_LEVEL"",""value"":""DEBUG""}],""ports"":[{""name"":""http"",""value"":""8000""}],""command"":null,""labels"":null},""metadata"":null,""updatedBy"":""jenkins"",""description"":""testing haystack pipelines"",""createdOn"":""2023-07-07T06:50:31.280000"",""version"":1,""modifiedOn"":""2023-07-07T06:55:35.860000"",""isDeleted"":false,""createdBy"":""leapAccount01@infosys.com"",""name"":""haystackaiplat"",""id"":""e023110a05a7ec85a853d421"",""projectId"":""97dd455b57c64c6dba8bb5d0caa99dfd"",""artifacts"":{""storageType"":""INFY_AICLD_NUTANIX"",""uri"":""s3://aicloudprd/haystackModels""},""status"":""Deployed""}","{""storageType"":""INFY_AICLD_NUTANIX"",""uri"":""s3://aicloudprd/haystackModels""}","{""args"":null,""imageUri"":""infyartifactory.jfrog.io/ainadel-mms-project-customized/deepset/haystack:cpu"",""healthProbeUri"":null,""envVariables"":[{""name"":""HAYSTACK_BASE_PATH"",""value"":""/opt/pipelines""},{""name"":""PIPELINE_YAML_PATH"",""value"":""$(HAYSTACK_BASE_PATH)/haystackcloud.yml""},{""name"":""QUERY_PIPELINE_NAME"",""value"":""docx-query""},{""name"":""INDEXING_PIPELINE_NAME"",""value"":""docx-indexing""},{""name"":""FILE_UPLOAD_PATH"",""value"":""$(HAYSTACK_BASE_PATH)/input-files""},{""name"":""LOG_LEVEL"",""value"":""DEBUG""}],""ports"":[{""name"":""http"",""value"":""8000""}],""command"":null,""labels"":null}",testing haystack pipelines,testing haystack pipelines,1,Deployed,NULL
e023110a05a7ec85a853d421,DEMTSTCL48959,haystackaiplat,haystackaiplat,97dd455b57c64c6dba8bb5d0caa99dfd,leo1311,Deployed,TestAicloud,leapAccount01@infosys.com,7/7/2023 6:55,FALSE,NULL,jenkins,NULL,7/7/2023 1:39,20:54.9,AICLOUD,0,NULL,"{""container"":{""args"":null,""imageUri"":""infyartifactory.jfrog.io/ainadel-mms-project-customized/deepset/haystack:cpu"",""healthProbeUri"":null,""envVariables"":[{""name"":""HAYSTACK_BASE_PATH"",""value"":""/opt/pipelines""},{""name"":""PIPELINE_YAML_PATH"",""value"":""$(HAYSTACK_BASE_PATH)/haystackcloud.yml""},{""name"":""QUERY_PIPELINE_NAME"",""value"":""docx-query""},{""name"":""INDEXING_PIPELINE_NAME"",""value"":""docx-indexing""},{""name"":""FILE_UPLOAD_PATH"",""value"":""$(HAYSTACK_BASE_PATH)/input-files""},{""name"":""LOG_LEVEL"",""value"":""DEBUG""}],""ports"":[{""name"":""http"",""value"":""8000""}],""command"":null,""labels"":null},""metadata"":null,""updatedBy"":""jenkins"",""description"":""testing haystack pipelines"",""createdOn"":""2023-07-07T06:50:31.280000"",""version"":1,""modifiedOn"":""2023-07-07T06:55:35.860000"",""isDeleted"":false,""createdBy"":""leapAccount01@infosys.com"",""name"":""haystackaiplat"",""id"":""e023110a05a7ec85a853d421"",""projectId"":""97dd455b57c64c6dba8bb5d0caa99dfd"",""artifacts"":{""storageType"":""INFY_AICLD_NUTANIX"",""uri"":""s3://aicloudprd/haystackModels""},""status"":""Deployed""}","{""storageType"":""INFY_AICLD_NUTANIX"",""uri"":""s3://aicloudprd/haystackModels""}","{""args"":null,""imageUri"":""infyartifactory.jfrog.io/ainadel-mms-project-customized/deepset/haystack:cpu"",""healthProbeUri"":null,""envVariables"":[{""name"":""HAYSTACK_BASE_PATH"",""value"":""/opt/pipelines""},{""name"":""PIPELINE_YAML_PATH"",""value"":""$(HAYSTACK_BASE_PATH)/haystackcloud.yml""},{""name"":""QUERY_PIPELINE_NAME"",""value"":""docx-query""},{""name"":""INDEXING_PIPELINE_NAME"",""value"":""docx-indexing""},{""name"":""FILE_UPLOAD_PATH"",""value"":""$(HAYSTACK_BASE_PATH)/input-files""},{""name"":""LOG_LEVEL"",""value"":""DEBUG""}],""ports"":[{""name"":""http"",""value"":""8000""}],""command"":null,""labels"":null}",testing haystack pipelines,testing haystack pipelines,1,Deployed,NULL
e023110a05a7ec85a853d421,LEDACLDT42908,haystackaiplat,haystackaiplat,97dd455b57c64c6dba8bb5d0caa99dfd,leo1311,Deployed,AICLOUDTEST2,leapAccount01@infosys.com,7/7/2023 1:25,FALSE,NULL,jenkins,NULL,7/7/2023 1:39,00:12.1,AICLOUD,0,NULL,"{""container"":{""args"":null,""imageUri"":""infyartifactory.jfrog.io/ainadel-mms-project-customized/deepset/haystack:cpu"",""healthProbeUri"":null,""envVariables"":[{""name"":""HAYSTACK_BASE_PATH"",""value"":""/opt/pipelines""},{""name"":""PIPELINE_YAML_PATH"",""value"":""$(HAYSTACK_BASE_PATH)/haystackcloud.yml""},{""name"":""QUERY_PIPELINE_NAME"",""value"":""docx-query""},{""name"":""INDEXING_PIPELINE_NAME"",""value"":""docx-indexing""},{""name"":""FILE_UPLOAD_PATH"",""value"":""$(HAYSTACK_BASE_PATH)/input-files""},{""name"":""LOG_LEVEL"",""value"":""DEBUG""}],""ports"":[{""name"":""http"",""value"":""8000""}],""command"":null,""labels"":null},""metadata"":null,""updatedBy"":""jenkins"",""description"":""testing haystack pipelines"",""createdOn"":""2023-07-07T06:50:31.280000"",""version"":1,""modifiedOn"":""2023-07-07T06:55:35.860000"",""isDeleted"":false,""createdBy"":""leapAccount01@infosys.com"",""name"":""haystackaiplat"",""id"":""e023110a05a7ec85a853d421"",""projectId"":""97dd455b57c64c6dba8bb5d0caa99dfd"",""artifacts"":{""storageType"":""INFY_AICLD_NUTANIX"",""uri"":""s3://aicloudprd/haystackModels""},""status"":""Deployed""}","{""storageType"":""INFY_AICLD_NUTANIX"",""uri"":""s3://aicloudprd/haystackModels""}","{""args"":null,""imageUri"":""infyartifactory.jfrog.io/ainadel-mms-project-customized/deepset/haystack:cpu"",""healthProbeUri"":null,""envVariables"":[{""name"":""HAYSTACK_BASE_PATH"",""value"":""/opt/pipelines""},{""name"":""PIPELINE_YAML_PATH"",""value"":""$(HAYSTACK_BASE_PATH)/haystackcloud.yml""},{""name"":""QUERY_PIPELINE_NAME"",""value"":""docx-query""},{""name"":""INDEXING_PIPELINE_NAME"",""value"":""docx-indexing""},{""name"":""FILE_UPLOAD_PATH"",""value"":""$(HAYSTACK_BASE_PATH)/input-files""},{""name"":""LOG_LEVEL"",""value"":""DEBUG""}],""ports"":[{""name"":""http"",""value"":""8000""}],""command"":null,""labels"":null}",testing haystack pipelines,testing haystack pipelines,1,Deployed,NULL
