"Workflow_Run_Execution_ID","Workflow_Input_ID","Workflow_ID","Rel_Act_Ind","Last_Updated_Dts","Workflow_Input_Json","Run_ID","Execution_ID","Status","Agent_Mapping_ID"
"541","318","5","true","2021-05-26T09:45:08","{
  \"Data\": \"null\"
}","294","1","COMPLETED","8"
"542","319","5","true","2021-05-26T09:47:51","{
  \"Data\": \"null\"
}","295","1","COMPLETED","8"
"543","320","5","true","2021-05-26T09:50:27","{
  \"Data\": \"null\"
}","296","1","COMPLETED","8"
"544","321","5","true","2021-05-26T09:53:15","{
  \"Data\": \"null\"
}","297","1","COMPLETED","8"
"545","322","5","true","2021-05-26T09:55:53","{
  \"Data\": \"null\"
}","298","1","COMPLETED","8"
"546","323","5","true","2021-05-26T09:58:21","{
  \"Data\": \"null\"
}","299","1","COMPLETED","8"
"547","324","5","true","2021-05-26T10:01:05","{
  \"Data\": \"null\"
}","300","1","COMPLETED","8"
"548","325","5","true","2021-05-26T10:03:41","{
  \"Data\": \"null\"
}","301","1","COMPLETED","8"
"549","326","5","true","2021-05-26T10:06:19","{
  \"Data\": \"null\"
}","302","1","COMPLETED","8"
"550","327","5","true","2021-05-26T10:08:57","{
  \"Data\": \"null\"
}","303","1","COMPLETED","8"
"551","328","5","true","2021-05-26T10:11:24","{
  \"Data\": \"null\"
}","304","1","COMPLETED","8"
"552","329","5","true","2021-05-26T10:14:03","{
  \"Data\": \"null\"
}","305","1","COMPLETED","8"
"553","330","5","true","2021-05-26T10:16:40","{
  \"Data\": \"null\"
}","306","1","COMPLETED","8"
"554","331","5","true","2021-05-26T10:19:09","{
  \"Data\": \"null\"
}","307","1","COMPLETED","8"
"555","332","5","true","2021-05-26T10:21:44","{
  \"Data\": \"null\"
}","308","1","COMPLETED","8"
"556","333","5","true","2021-05-26T10:24:23","{
  \"Data\": \"null\"
}","309","1","COMPLETED","8"
"557","334","5","true","2021-05-26T10:26:58","{
  \"Data\": \"null\"
}","310","1","COMPLETED","8"
"558","335","5","true","2021-05-26T10:29:38","{
  \"Data\": \"null\"
}","311","1","COMPLETED","8"
"559","336","5","true","2021-05-26T10:32:16","{
  \"Data\": \"null\"
}","312","1","COMPLETED","8"
"560","337","5","true","2021-05-26T10:34:45","{
  \"Data\": \"null\"
}","313","1","COMPLETED","8"
"561","338","5","true","2021-05-26T10:37:13","{
  \"Data\": \"null\"
}","314","1","COMPLETED","8"
"562","339","5","true","2021-05-26T10:39:42","{
  \"Data\": \"null\"
}","315","1","COMPLETED","8"
"563","340","5","true","2021-05-26T10:42:08","{
  \"Data\": \"null\"
}","316","1","COMPLETED","8"
"564","341","5","true","2021-05-26T10:44:45","{
  \"Data\": \"null\"
}","317","1","COMPLETED","8"
"565","342","5","true","2021-05-26T10:47:15","{
  \"Data\": \"null\"
}","318","1","COMPLETED","8"
"566","343","5","true","2021-05-26T10:49:52","{
  \"Data\": \"null\"
}","319","1","COMPLETED","8"
"567","344","5","true","2021-05-26T10:52:25","{
  \"Data\": \"null\"
}","320","1","COMPLETED","8"
"568","345","5","true","2021-05-26T10:54:57","{
  \"Data\": \"null\"
}","321","1","COMPLETED","8"
"569","346","5","true","2021-05-26T10:57:24","{
  \"Data\": \"null\"
}","322","1","COMPLETED","8"
"570","347","5","true","2021-05-26T10:59:54","{
  \"Data\": \"null\"
}","323","1","COMPLETED","8"
"571","348","5","true","2021-05-26T11:02:23","{
  \"Data\": \"null\"
}","324","1","COMPLETED","8"
"572","349","5","true","2021-05-26T11:05:01","{
  \"Data\": \"null\"
}","325","1","COMPLETED","8"
"573","350","5","true","2021-05-26T11:07:34","{
  \"Data\": \"null\"
}","326","1","COMPLETED","8"
"574","351","5","true","2021-05-26T11:10:10","{
  \"Data\": \"null\"
}","327","1","COMPLETED","8"
"575","352","5","true","2021-05-26T11:12:50","{
  \"Data\": \"null\"
}","328","1","COMPLETED","8"
"576","353","5","true","2021-05-26T11:15:22","{
  \"Data\": \"null\"
}","329","1","COMPLETED","8"
"577","354","5","true","2021-05-26T11:17:59","{
  \"Data\": \"null\"
}","330","1","COMPLETED","8"
"578","355","5","true","2021-05-26T11:20:36","{
  \"Data\": \"null\"
}","331","1","COMPLETED","8"
"579","356","5","true","2021-05-26T11:23:14","{
  \"Data\": \"null\"
}","332","1","COMPLETED","8"
"580","357","5","true","2021-05-26T11:25:57","{
  \"Data\": \"null\"
}","333","1","COMPLETED","8"
"581","358","5","true","2021-05-26T11:28:38","{
  \"Data\": \"null\"
}","334","1","COMPLETED","8"
"582","359","5","true","2021-05-26T11:31:08","{
  \"Data\": \"null\"
}","335","1","COMPLETED","8"
"583","360","5","true","2021-05-26T11:33:47","{
  \"Data\": \"null\"
}","336","1","COMPLETED","8"
"584","361","5","true","2021-05-26T11:36:22","{
  \"Data\": \"null\"
}","337","1","COMPLETED","8"
"585","362","5","true","2021-05-26T11:39:05","{
  \"Data\": \"null\"
}","338","1","COMPLETED","8"
"586","363","5","true","2021-05-26T11:41:36","{
  \"Data\": \"null\"
}","339","1","COMPLETED","8"
"587","364","5","true","2021-05-26T11:44:03","{
  \"Data\": \"null\"
}","340","1","COMPLETED","8"
"588","365","5","true","2021-05-26T11:46:40","{
  \"Data\": \"null\"
}","341","1","COMPLETED","8"
"589","366","5","true","2021-05-26T11:49:10","{
  \"Data\": \"null\"
}","342","1","COMPLETED","8"
"590","367","5","true","2021-05-26T11:51:42","{
  \"Data\": \"null\"
}","343","1","COMPLETED","8"
"591","368","5","true","2021-05-26T11:54:09","{
  \"Data\": \"null\"
}","344","1","COMPLETED","8"
"592","369","5","true","2021-05-26T11:56:37","{
  \"Data\": \"null\"
}","345","1","COMPLETED","8"
"593","370","5","true","2021-05-26T11:59:08","{
  \"Data\": \"null\"
}","346","1","COMPLETED","8"
"594","371","5","true","2021-05-26T12:01:38","{
  \"Data\": \"null\"
}","347","1","COMPLETED","8"
"595","372","5","true","2021-05-26T12:04:13","{
  \"Data\": \"null\"
}","348","1","COMPLETED","8"
"596","373","5","true","2021-05-26T12:06:52","{
  \"Data\": \"null\"
}","349","1","COMPLETED","8"
"597","374","5","true","2021-05-26T12:09:30","{
  \"Data\": \"null\"
}","350","1","COMPLETED","8"
"598","375","5","true","2021-05-26T12:12:13","{
  \"Data\": \"null\"
}","351","1","COMPLETED","8"
"599","376","5","true","2021-05-26T12:14:44","{
  \"Data\": \"null\"
}","352","1","COMPLETED","8"
"600","377","5","true","2021-05-26T12:17:12","{
  \"Data\": \"null\"
}","353","1","COMPLETED","8"
"601","378","5","true","2021-05-26T12:19:46","{
  \"Data\": \"null\"
}","354","1","COMPLETED","8"
"602","379","5","true","2021-05-26T12:22:25","{
  \"Data\": \"null\"
}","355","1","COMPLETED","8"
"603","380","5","true","2021-05-26T12:25:01","{
  \"Data\": \"null\"
}","356","1","COMPLETED","8"
"604","381","5","true","2021-05-26T12:27:43","{
  \"Data\": \"null\"
}","357","1","COMPLETED","8"
"605","382","5","true","2021-05-26T12:30:24","{
  \"Data\": \"null\"
}","358","1","COMPLETED","8"
"606","383","5","true","2021-05-26T12:33:01","{
  \"Data\": \"null\"
}","359","1","COMPLETED","8"
"607","384","5","true","2021-05-26T12:35:45","{
  \"Data\": \"null\"
}","360","1","COMPLETED","8"
"608","385","5","true","2021-05-26T12:38:15","{
  \"Data\": \"null\"
}","361","1","COMPLETED","8"
"609","386","5","true","2021-05-26T12:40:49","{
  \"Data\": \"null\"
}","362","1","COMPLETED","8"
"610","387","5","true","2021-05-26T12:43:27","{
  \"Data\": \"null\"
}","363","1","COMPLETED","8"
"611","388","5","true","2021-05-26T12:46:11","{
  \"Data\": \"null\"
}","364","1","COMPLETED","8"
"612","389","5","true","2021-05-26T12:48:37","{
  \"Data\": \"null\"
}","365","1","COMPLETED","8"
"613","390","5","true","2021-05-26T12:51:09","{
  \"Data\": \"null\"
}","366","1","COMPLETED","8"
"614","391","5","true","2021-05-26T12:53:42","{
  \"Data\": \"null\"
}","367","1","COMPLETED","8"
"615","392","5","true","2021-05-26T12:56:14","{
  \"Data\": \"null\"
}","368","1","COMPLETED","8"
"616","393","5","true","2021-05-26T12:58:45","{
  \"Data\": \"null\"
}","369","1","COMPLETED","8"
"617","394","5","true","2021-05-26T13:01:20","{
  \"Data\": \"null\"
}","370","1","COMPLETED","8"
"618","395","5","true","2021-05-26T13:03:52","{
  \"Data\": \"null\"
}","371","1","COMPLETED","8"
"619","396","5","true","2021-05-26T13:06:25","{
  \"Data\": \"null\"
}","372","1","COMPLETED","8"
"620","397","5","true","2021-05-26T13:09:02","{
  \"Data\": \"null\"
}","373","1","COMPLETED","8"
"621","398","5","true","2021-05-26T13:11:35","{
  \"Data\": \"null\"
}","374","1","COMPLETED","8"
"622","399","5","true","2021-05-26T13:14:13","{
  \"Data\": \"null\"
}","375","1","COMPLETED","8"
"623","400","5","true","2021-05-26T13:16:52","{
  \"Data\": \"null\"
}","376","1","COMPLETED","8"
"624","401","5","true","2021-05-26T13:19:20","{
  \"Data\": \"null\"
}","377","1","COMPLETED","8"
"625","402","5","true","2021-05-26T13:21:48","{
  \"Data\": \"null\"
}","378","1","COMPLETED","8"
"626","403","5","true","2021-05-26T13:24:19","{
  \"Data\": \"null\"
}","379","1","COMPLETED","8"
"627","404","5","true","2021-05-26T13:26:45","{
  \"Data\": \"null\"
}","380","1","COMPLETED","8"
"628","405","5","true","2021-05-26T13:29:21","{
  \"Data\": \"null\"
}","381","1","COMPLETED","8"
"629","406","5","true","2021-05-26T13:31:57","{
  \"Data\": \"null\"
}","382","1","COMPLETED","8"
"630","407","5","true","2021-05-26T13:34:32","{
  \"Data\": \"null\"
}","383","1","COMPLETED","8"
"631","408","5","true","2021-05-26T13:37:06","{
  \"Data\": \"null\"
}","384","1","COMPLETED","8"
"632","409","5","true","2021-05-26T13:39:38","{
  \"Data\": \"null\"
}","385","1","COMPLETED","8"
"633","410","5","true","2021-05-26T13:42:08","{
  \"Data\": \"null\"
}","386","1","COMPLETED","8"
"634","411","5","true","2021-05-26T13:45:03","{
  \"Data\": \"null\"
}","387","1","COMPLETED","8"
"635","412","5","true","2021-05-26T13:47:54","{
  \"Data\": \"null\"
}","388","1","COMPLETED","8"
"636","413","5","true","2021-05-26T13:51:06","{
  \"Data\": \"null\"
}","389","1","COMPLETED","8"
"637","414","5","true","2021-05-26T13:53:39","{
  \"Data\": \"null\"
}","390","1","COMPLETED","8"
"638","415","5","true","2021-05-26T13:56:13","{
  \"Data\": \"null\"
}","391","1","COMPLETED","8"
"639","416","5","true","2021-05-26T13:58:52","{
  \"Data\": \"null\"
}","392","1","COMPLETED","8"
"640","417","5","true","2021-05-26T14:01:23","{
  \"Data\": \"null\"
}","393","1","COMPLETED","8"
"641","418","5","true","2021-05-26T14:03:54","{
  \"Data\": \"null\"
}","394","1","COMPLETED","8"
"642","419","5","true","2021-05-26T14:06:24","{
  \"Data\": \"null\"
}","395","1","COMPLETED","8"
"643","420","5","true","2021-05-26T14:08:54","{
  \"Data\": \"null\"
}","396","1","COMPLETED","8"
"644","421","5","true","2021-05-26T14:11:34","{
  \"Data\": \"null\"
}","397","1","COMPLETED","8"
"645","422","5","true","2021-05-26T14:14:02","{
  \"Data\": \"null\"
}","398","1","COMPLETED","8"
"646","423","5","true","2021-05-26T14:16:36","{
  \"Data\": \"null\"
}","399","1","COMPLETED","8"
"647","424","5","true","2021-05-26T14:19:05","{
  \"Data\": \"null\"
}","400","1","COMPLETED","8"
"648","425","5","true","2021-05-26T14:21:39","{
  \"Data\": \"null\"
}","401","1","COMPLETED","8"
"649","426","5","true","2021-05-26T14:24:15","{
  \"Data\": \"null\"
}","402","1","COMPLETED","8"
"650","427","5","true","2021-05-26T14:26:46","{
  \"Data\": \"null\"
}","403","1","COMPLETED","8"
"651","428","5","true","2021-05-26T14:29:25","{
  \"Data\": \"null\"
}","404","1","COMPLETED","8"
"652","429","5","true","2021-05-26T14:31:57","{
  \"Data\": \"null\"
}","405","1","COMPLETED","8"
"653","430","5","true","2021-05-26T14:34:34","{
  \"Data\": \"null\"
}","406","1","COMPLETED","8"
"654","431","5","true","2021-05-26T14:37:05","{
  \"Data\": \"null\"
}","407","1","COMPLETED","8"
"655","432","5","true","2021-05-26T14:39:41","{
  \"Data\": \"null\"
}","408","1","COMPLETED","8"
"656","433","5","true","2021-05-26T14:42:03","{
  \"Data\": \"null\"
}","409","1","COMPLETED","8"
"657","434","5","true","2021-05-26T14:44:49","{
  \"Data\": \"null\"
}","410","1","COMPLETED","8"
"658","435","5","true","2021-05-26T14:47:19","{
  \"Data\": \"null\"
}","411","1","COMPLETED","8"
"659","436","5","true","2021-05-26T14:50:01","{
  \"Data\": \"null\"
}","412","1","COMPLETED","8"
"660","437","5","true","2021-05-26T14:52:41","{
  \"Data\": \"null\"
}","413","1","COMPLETED","8"
"661","438","5","true","2021-05-26T14:55:20","{
  \"Data\": \"null\"
}","414","1","COMPLETED","8"
"662","439","5","true","2021-05-26T14:57:58","{
  \"Data\": \"null\"
}","415","1","COMPLETED","8"
"663","440","5","true","2021-05-26T15:00:33","{
  \"Data\": \"null\"
}","416","1","COMPLETED","8"
"664","441","5","true","2021-05-26T15:02:59","{
  \"Data\": \"null\"
}","417","1","COMPLETED","8"
"665","442","5","true","2021-05-26T15:05:30","{
  \"Data\": \"null\"
}","418","1","COMPLETED","8"
"666","443","5","true","2021-05-26T15:08:10","{
  \"Data\": \"null\"
}","419","1","COMPLETED","8"
"667","444","5","true","2021-05-26T15:10:46","{
  \"Data\": \"null\"
}","420","1","COMPLETED","8"
"668","445","5","true","2021-05-26T15:13:17","{
  \"Data\": \"null\"
}","421","1","COMPLETED","8"
"669","446","5","true","2021-05-26T15:15:52","{
  \"Data\": \"null\"
}","422","1","COMPLETED","8"
"670","447","5","true","2021-05-26T15:18:21","{
  \"Data\": \"null\"
}","423","1","COMPLETED","8"
"671","448","5","true","2021-05-26T15:21:02","{
  \"Data\": \"null\"
}","424","1","COMPLETED","8"
"672","449","5","true","2021-05-26T15:23:30","{
  \"Data\": \"null\"
}","425","1","COMPLETED","8"
"673","450","5","true","2021-05-26T15:25:57","{
  \"Data\": \"null\"
}","426","1","COMPLETED","8"
"674","451","5","true","2021-05-26T15:28:26","{
  \"Data\": \"null\"
}","427","1","COMPLETED","8"
"675","452","5","true","2021-05-26T15:31:04","{
  \"Data\": \"null\"
}","428","1","COMPLETED","8"
"676","453","5","true","2021-05-26T15:33:48","{
  \"Data\": \"null\"
}","429","1","COMPLETED","8"
"677","454","5","true","2021-05-26T15:36:15","{
  \"Data\": \"null\"
}","430","1","COMPLETED","8"
"678","455","5","true","2021-05-26T15:38:56","{
  \"Data\": \"null\"
}","431","1","COMPLETED","8"
"679","456","5","true","2021-05-26T15:41:32","{
  \"Data\": \"null\"
}","432","1","COMPLETED","8"
"680","457","5","true","2021-05-26T15:44:19","{
  \"Data\": \"null\"
}","433","1","COMPLETED","8"
"681","458","5","true","2021-05-26T15:46:53","{
  \"Data\": \"null\"
}","434","1","COMPLETED","8"
"682","459","5","true","2021-05-26T15:49:22","{
  \"Data\": \"null\"
}","435","1","COMPLETED","8"
"683","460","5","true","2021-05-26T15:51:57","{
  \"Data\": \"null\"
}","436","1","COMPLETED","8"
"684","461","5","true","2021-05-26T15:54:42","{
  \"Data\": \"null\"
}","437","1","COMPLETED","8"
"685","462","5","true","2021-05-26T15:57:05","{
  \"Data\": \"null\"
}","438","1","COMPLETED","8"
"686","463","5","true","2021-05-26T15:59:38","{
  \"Data\": \"null\"
}","439","1","COMPLETED","8"
"687","464","5","true","2021-05-26T16:02:14","{
  \"Data\": \"null\"
}","440","1","COMPLETED","8"
"688","465","5","true","2021-05-26T16:04:40","{
  \"Data\": \"null\"
}","441","1","COMPLETED","8"
"689","466","5","true","2021-05-26T16:07:25","{
  \"Data\": \"null\"
}","442","1","COMPLETED","8"
"690","467","5","true","2021-05-26T16:10:03","{
  \"Data\": \"null\"
}","443","1","COMPLETED","8"
"691","468","5","true","2021-05-26T16:12:39","{
  \"Data\": \"null\"
}","444","1","COMPLETED","8"
"692","469","6","true","2021-05-26T16:12:54","{
  \"Data\": \"null\"
}","15","1","COMPLETED","9"
"693","470","5","true","2021-05-26T16:15:24","{
  \"Data\": \"null\"
}","445","1","COMPLETED","8"
"694","471","6","true","2021-05-26T16:15:26","{
  \"Data\": \"null\"
}","16","1","COMPLETED","9"
"695","473","5","true","2021-05-26T16:17:53","{
  \"Data\": \"null\"
}","446","1","COMPLETED","8"
"696","474","6","true","2021-05-26T16:18:19","{
  \"Data\": \"null\"
}","17","1","COMPLETED","9"
"697","472","2","true","2021-05-26T16:19:23","{
  \"u_vendor_ticket_number\": \"\",
  \"parent\": \"\",
  \"u_v_ref\": \"\",
  \"made_sla\": \"true\",
  \"caused_by\": \"\",
  \"watch_list\": \"\",
  \"upon_reject\": \"cancel\",
  \"sys_updated_on\": \"2021-05-26 05:12:46\",
  \"child_incidents\": \"0\",
  \"hold_reason\": \"\",
  \"task_effective_number\": \"INC0026848\",
  \"approval_history\": \"\",
  \"number\": \"INC0026848\",
  \"resolved_by\": \"\",
  \"sys_updated_by\": \"admin\",
  \"opened_by\": {
    \"link\": \"https://infosysq3dev1.service-now.com/api/now/table/sys_user/6816f79cc0a8016401c5a33be04be441\",
    \"value\": \"6816f79cc0a8016401c5a33be04be441\"
  },
  \"user_input\": \"\",
  \"sys_created_on\": \"2021-05-26 05:12:46\",
  \"sys_domain\": {
    \"link\": \"https://infosysq3dev1.service-now.com/api/now/table/sys_user_group/global\",
    \"value\": \"global\"
  },
  \"state\": \"1\",
  \"u_resource_path\": \"\",
  \"route_reason\": \"\",
  \"sys_created_by\": \"admin\",
  \"knowledge\": \"false\",
  \"order\": \"\",
  \"calendar_stc\": \"\",
  \"closed_at\": \"\",
  \"cmdb_ci\": \"\",
  \"delivery_plan\": \"\",
  \"impact\": \"3\",
  \"active\": \"true\",
  \"u_project\": \"\",
  \"work_notes_list\": \"\",
  \"business_service\": \"\",
  \"priority\": \"5\",
  \"sys_domain_path\": \"/\",
  \"rfc\": \"\",
  \"time_worked\": \"\",
  \"expected_start\": \"\",
  \"opened_at\": \"2021-05-26 05:12:31\",
  \"u_description\": \"\",
  \"business_duration\": \"\",
  \"group_list\": \"\",
  \"u_user_name\": \"\",
  \"work_end\": \"\",
  \"caller_id\": {
    \"link\": \"https://infosysq3dev1.service-now.com/api/now/table/sys_user/6816f79cc0a8016401c5a33be04be441\",
    \"value\": \"6816f79cc0a8016401c5a33be04be441\"
  },
  \"reopened_time\": \"\",
  \"resolved_at\": \"\",
  \"approval_set\": \"\",
  \"subcategory\": \"\",
  \"work_notes\": \"\",
  \"universal_request\": \"\",
  \"short_description\": \"Process_Invoice_Id:12345\",
  \"close_code\": \"\",
  \"correlation_display\": \"\",
  \"delivery_task\": \"\",
  \"work_start\": \"\",
  \"assignment_group\": \"\",
  \"u_icsp_description\": \"\",
  \"additional_assignee_list\": \"\",
  \"business_stc\": \"\",
  \"description\": \"\",
  \"calendar_duration\": \"\",
  \"close_notes\": \"\",
  \"notify\": \"1\",
  \"service_offering\": \"\",
  \"sys_class_name\": \"incident\",
  \"closed_by\": \"\",
  \"follow_up\": \"\",
  \"parent_incident\": \"\",
  \"sys_id\": \"54cdc42a1b14b81003ba80f4464bcb70\",
  \"contact_type\": \"\",
  \"reopened_by\": \"\",
  \"incident_state\": \"1\",
  \"urgency\": \"3\",
  \"problem_id\": \"\",
  \"company\": \"\",
  \"reassignment_count\": \"0\",
  \"activity_due\": \"\",
  \"assigned_to\": \"\",
  \"severity\": \"3\",
  \"comments\": \"\",
  \"approval\": \"not requested\",
  \"sla_due\": \"\",
  \"comments_and_work_notes\": \"\",
  \"due_date\": \"\",
  \"sys_mod_count\": \"0\",
  \"reopen_count\": \"0\",
  \"sys_tags\": \"\",
  \"u_category\": \"inquiry\",
  \"escalation\": \"0\",
  \"upon_approval\": \"proceed\",
  \"correlation_id\": \"\",
  \"location\": \"\",
  \"category\": \"inquiry\"
,\"Classified_.*Process_Invoice_Id.*\":\"\"}","3","1","COMPLETED","10"
"698","475","5","true","2021-05-26T16:20:21","{
  \"Data\": \"null\"
}","447","1","COMPLETED","8"
"699","476","6","true","2021-05-26T16:20:47","{
  \"Data\": \"null\"
}","18","1","COMPLETED","9"
"700","477","5","true","2021-05-26T16:23:07","{
  \"Data\": \"null\"
}","448","1","COMPLETED","8"
"701","478","6","true","2021-05-26T16:23:19","{
  \"Data\": \"null\"
}","19","1","COMPLETED","9"
"702","479","2","true","2021-05-26T16:24:25","{
  \"u_vendor_ticket_number\": \"\",
  \"parent\": \"\",
  \"u_v_ref\": \"\",
  \"made_sla\": \"true\",
  \"caused_by\": \"\",
  \"watch_list\": \"\",
  \"upon_reject\": \"cancel\",
  \"sys_updated_on\": \"2021-05-26 05:21:24\",
  \"child_incidents\": \"0\",
  \"hold_reason\": \"\",
  \"task_effective_number\": \"INC0026849\",
  \"approval_history\": \"\",
  \"number\": \"INC0026849\",
  \"resolved_by\": \"\",
  \"sys_updated_by\": \"admin\",
  \"opened_by\": {
    \"link\": \"https://infosysq3dev1.service-now.com/api/now/table/sys_user/6816f79cc0a8016401c5a33be04be441\",
    \"value\": \"6816f79cc0a8016401c5a33be04be441\"
  },
  \"user_input\": \"\",
  \"sys_created_on\": \"2021-05-26 05:21:24\",
  \"sys_domain\": {
    \"link\": \"https://infosysq3dev1.service-now.com/api/now/table/sys_user_group/global\",
    \"value\": \"global\"
  },
  \"state\": \"1\",
  \"u_resource_path\": \"\",
  \"route_reason\": \"\",
  \"sys_created_by\": \"admin\",
  \"knowledge\": \"false\",
  \"order\": \"\",
  \"calendar_stc\": \"\",
  \"closed_at\": \"\",
  \"cmdb_ci\": \"\",
  \"delivery_plan\": \"\",
  \"impact\": \"3\",
  \"active\": \"true\",
  \"u_project\": \"\",
  \"work_notes_list\": \"\",
  \"business_service\": \"\",
  \"priority\": \"5\",
  \"sys_domain_path\": \"/\",
  \"rfc\": \"\",
  \"time_worked\": \"\",
  \"expected_start\": \"\",
  \"opened_at\": \"2021-05-26 05:21:16\",
  \"u_description\": \"\",
  \"business_duration\": \"\",
  \"group_list\": \"\",
  \"u_user_name\": \"\",
  \"work_end\": \"\",
  \"caller_id\": {
    \"link\": \"https://infosysq3dev1.service-now.com/api/now/table/sys_user/6816f79cc0a8016401c5a33be04be441\",
    \"value\": \"6816f79cc0a8016401c5a33be04be441\"
  },
  \"reopened_time\": \"\",
  \"resolved_at\": \"\",
  \"approval_set\": \"\",
  \"subcategory\": \"\",
  \"work_notes\": \"\",
  \"universal_request\": \"\",
  \"short_description\": \"Process_Invoice_Id:12345677\",
  \"close_code\": \"\",
  \"correlation_display\": \"\",
  \"delivery_task\": \"\",
  \"work_start\": \"\",
  \"assignment_group\": \"\",
  \"u_icsp_description\": \"\",
  \"additional_assignee_list\": \"\",
  \"business_stc\": \"\",
  \"description\": \"\",
  \"calendar_duration\": \"\",
  \"close_notes\": \"\",
  \"notify\": \"1\",
  \"service_offering\": \"\",
  \"sys_class_name\": \"incident\",
  \"closed_by\": \"\",
  \"follow_up\": \"\",
  \"parent_incident\": \"\",
  \"sys_id\": \"20cfc42e1b14b81003ba80f4464bcbff\",
  \"contact_type\": \"\",
  \"reopened_by\": \"\",
  \"incident_state\": \"1\",
  \"urgency\": \"3\",
  \"problem_id\": \"\",
  \"company\": \"\",
  \"reassignment_count\": \"0\",
  \"activity_due\": \"\",
  \"assigned_to\": \"\",
  \"severity\": \"3\",
  \"comments\": \"\",
  \"approval\": \"not requested\",
  \"sla_due\": \"\",
  \"comments_and_work_notes\": \"\",
  \"due_date\": \"\",
  \"sys_mod_count\": \"0\",
  \"reopen_count\": \"0\",
  \"sys_tags\": \"\",
  \"u_category\": \"inquiry\",
  \"escalation\": \"0\",
  \"upon_approval\": \"proceed\",
  \"correlation_id\": \"\",
  \"location\": \"\",
  \"category\": \"inquiry\"
,\"Classified_.*Process_Invoice_Id.*\":\"\"}","4","1","COMPLETED","10"
"703","480","5","true","2021-05-26T16:25:35","{
  \"Data\": \"null\"
}","449","1","COMPLETED","8"
"704","481","6","true","2021-05-26T16:25:46","{
  \"Data\": \"null\"
}","20","1","COMPLETED","9"
