"id","metric_id","business_impact","priority","baseline_value","baseline_date","transformation_scope_id","transformation_scope_name","dimension_id","questionnaire_instance_id","project_id","geo_id","geo_name","country_id","country_name","region_id","region_name","last_updated_date","last_updated_by"
"2588","1536","NULL","NULL","80.0","2023-12-19","NULL","NULL","3721","243","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2589","1537","NULL","NULL","80.0","2023-12-19","NULL","NULL","3721","243","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2590","1538","NULL","NULL","90.0","2023-12-19","NULL","NULL","3721","243","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2591","1539","NULL","NULL","60.0","2023-12-19","NULL","NULL","3721","243","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2592","1507","NULL","NULL","60.0","2023-12-19","NULL","NULL","3711","243","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2593","1525","NULL","NULL","14.0","2023-12-19","NULL","NULL","3718","243","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2594","1526","NULL","NULL","75.0","2023-12-19","NULL","NULL","3718","243","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2595","1527","NULL","NULL","80.0","2023-12-19","NULL","NULL","3718","243","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2596","1528","NULL","NULL","80.0","2023-12-19","NULL","NULL","3718","243","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2597","1529","NULL","NULL","70.0","2023-12-19","NULL","NULL","3718","243","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2598","1530","NULL","NULL","60.0","2023-12-19","NULL","NULL","3718","243","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2599","1531","NULL","NULL","90.0","2023-12-19","NULL","NULL","3718","243","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2600","3736","NULL","NULL","2.0","2023-12-19","NULL","NULL","3845","245","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2601","3754","NULL","NULL","1.0","2023-12-19","NULL","NULL","3845","245","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2602","3753","NULL","NULL","1.0","2023-12-19","NULL","NULL","3845","245","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2603","3757","NULL","NULL","3.0","2023-12-19","NULL","NULL","3854","245","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2604","3758","NULL","NULL","3.0","2023-12-19","NULL","NULL","3854","245","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2605","3759","NULL","NULL","0.0","2023-12-19","NULL","NULL","3854","245","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2606","3760","NULL","NULL","3.0","2023-12-19","NULL","NULL","3854","245","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2607","3761","NULL","NULL","0.0","2023-12-19","NULL","NULL","3854","245","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2608","3762","NULL","NULL","3.0","2023-12-19","NULL","NULL","3854","245","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2609","3763","NULL","NULL","0.0","2023-12-19","NULL","NULL","3854","245","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2610","3755","NULL","NULL","1.0","2023-12-19","NULL","NULL","3845","245","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2611","3737","NULL","NULL","1.0","2023-12-19","NULL","NULL","3846","245","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2612","3738","NULL","NULL","1.0","2023-12-19","NULL","NULL","3846","245","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2613","3739","NULL","NULL","1.0","2023-12-19","NULL","NULL","3848","245","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2614","3740","NULL","NULL","0.0","2023-12-19","NULL","NULL","3848","245","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2615","3741","NULL","NULL","4.0","2023-12-19","NULL","NULL","3850","245","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2616","3742","NULL","NULL","2.0","2023-12-19","NULL","NULL","3851","245","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2617","3743","NULL","NULL","3.0","2023-12-19","NULL","NULL","3853","245","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2618","3744","NULL","NULL","1.0","2023-12-19","NULL","NULL","3854","245","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2619","3745","NULL","NULL","5.0","2023-12-19","NULL","NULL","3855","245","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2620","3746","NULL","NULL","3.0","2023-12-19","NULL","NULL","3856","245","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2621","3747","NULL","NULL","5.0","2023-12-19","NULL","NULL","3857","245","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2622","3748","NULL","NULL","4.0","2023-12-19","NULL","NULL","3859","245","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2623","3749","NULL","NULL","1.0","2023-12-19","NULL","NULL","3860","245","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2624","3750","NULL","NULL","3.0","2023-12-19","NULL","NULL","3860","245","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2625","3751","NULL","NULL","0.0","2023-12-19","NULL","NULL","3860","245","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2626","3756","NULL","NULL","3.0","2023-12-19","NULL","NULL","3854","245","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2656","898","NULL","NULL","100.0","2023-12-22","NULL","NULL","345","239","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2657","909","NULL","NULL","2.0","2023-12-22","NULL","NULL","354","239","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2658","886","NULL","NULL","1.0","2023-12-22","NULL","NULL","329","239","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2659","887","NULL","NULL","2.8","2023-12-22","NULL","NULL","332","239","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2660","888","NULL","NULL","1.0","2023-12-22","NULL","NULL","336","239","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2661","889","NULL","NULL","2.0","2023-12-22","NULL","NULL","336","239","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2662","890","NULL","NULL","4.0","2023-12-22","NULL","NULL","338","239","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2663","891","NULL","NULL","3.3","2023-12-22","NULL","NULL","339","239","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2664","892","NULL","NULL","3.2","2023-12-22","NULL","NULL","340","239","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2665","893","NULL","NULL","2.0","2023-12-22","NULL","NULL","341","239","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2666","894","NULL","NULL","2.0","2023-12-22","NULL","NULL","342","239","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2667","895","NULL","NULL","2.0","2023-12-22","NULL","NULL","343","239","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2668","896","NULL","NULL","3.0","2023-12-22","NULL","NULL","336","239","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2669","897","NULL","NULL","2.0","2023-12-22","NULL","NULL","343","239","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2670","899","NULL","NULL","4.0","2023-12-22","NULL","NULL","347","239","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2671","900","NULL","NULL","2.7","2023-12-22","NULL","NULL","348","239","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2672","901","NULL","NULL","3.0","2023-12-22","NULL","NULL","349","239","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2673","902","NULL","NULL","2.0","2023-12-22","NULL","NULL","350","239","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2674","903","NULL","NULL","1.0","2023-12-22","NULL","NULL","352","239","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2675","904","NULL","NULL","4.0","2023-12-22","NULL","NULL","353","239","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2676","905","NULL","NULL","3.0","2023-12-22","NULL","NULL","354","239","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2677","906","NULL","NULL","4.0","2023-12-22","NULL","NULL","355","239","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2678","907","NULL","NULL","3.0","2023-12-22","NULL","NULL","356","239","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2679","908","NULL","NULL","2.0","2023-12-22","NULL","NULL","353","239","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2728","1053","NULL","NULL","70.0","2023-12-22","NULL","NULL","3336","242","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2729","1069","NULL","NULL","80.0","2023-12-22","NULL","NULL","3339","242","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2730","1071","NULL","NULL","80.0","2023-12-22","NULL","NULL","3340","242","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2731","1217","NULL","NULL","80.0","2023-12-22","NULL","NULL","3336","242","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2732","1026","NULL","NULL","100.0","2023-12-22","NULL","NULL","3325","242","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2733","1033","NULL","NULL","80.0","2023-12-22","NULL","NULL","3330","242","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2734","1037","NULL","NULL","3.75","2023-12-22","NULL","NULL","3333","242","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2735","1038","NULL","NULL","1.5","2023-12-22","NULL","NULL","3334","242","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2736","1039","NULL","NULL","1.7","2023-12-22","NULL","NULL","3335","242","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2737","1040","NULL","NULL","0.5","2023-12-22","NULL","NULL","3336","242","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2738","1041","NULL","NULL","2.16","2023-12-22","NULL","NULL","3336","242","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2739","1042","NULL","NULL","4.75","2023-12-22","NULL","NULL","3336","242","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2740","1043","NULL","NULL","0.83","2023-12-22","NULL","NULL","3336","242","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2741","1044","NULL","NULL","3.63","2023-12-22","NULL","NULL","3336","242","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2742","1046","NULL","NULL","3.5","2023-12-22","NULL","NULL","3336","242","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2743","1047","NULL","NULL","3.5","2023-12-22","NULL","NULL","3336","242","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2744","1049","NULL","NULL","4.5","2023-12-22","NULL","NULL","3336","242","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2745","1050","NULL","NULL","3.82","2023-12-22","NULL","NULL","3336","242","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2746","1052","NULL","NULL","4.25","2023-12-22","NULL","NULL","3336","242","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2747","1054","NULL","NULL","2.25","2023-12-22","NULL","NULL","3337","242","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2748","1055","NULL","NULL","1.83","2023-12-22","NULL","NULL","3337","242","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2749","1056","NULL","NULL","1.6","2023-12-22","NULL","NULL","3337","242","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2750","1057","NULL","NULL","2.41","2023-12-22","NULL","NULL","3337","242","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2751","1058","NULL","NULL","4.65","2023-12-22","NULL","NULL","3337","242","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2752","1059","NULL","NULL","2.13","2023-12-22","NULL","NULL","3337","242","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2753","1060","NULL","NULL","3.32","2023-12-22","NULL","NULL","3337","242","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2754","1061","NULL","NULL","0.8","2023-12-22","NULL","NULL","3337","242","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2755","1062","NULL","NULL","3.65","2023-12-22","NULL","NULL","3337","242","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2756","1063","NULL","NULL","1.7","2023-12-22","NULL","NULL","3337","242","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2757","1064","NULL","NULL","2.32","2023-12-22","NULL","NULL","3337","242","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2758","1065","NULL","NULL","0.7","2023-12-22","NULL","NULL","3337","242","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2759","1066","NULL","NULL","3.3","2023-12-22","NULL","NULL","3337","242","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2760","1067","NULL","NULL","0.83","2023-12-22","NULL","NULL","3338","242","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2761","1068","NULL","NULL","2.25","2023-12-22","NULL","NULL","3338","242","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2762","1070","NULL","NULL","1.5","2023-12-22","NULL","NULL","3339","242","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2763","1218","NULL","NULL","2.2","2023-12-22","NULL","NULL","3336","242","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2764","1155","NULL","NULL","5.0","2023-12-22","NULL","NULL","3432","242","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2765","1010","NULL","NULL","0.5","2023-12-22","NULL","NULL","3318","242","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2766","1011","NULL","NULL","4.2","2023-12-22","NULL","NULL","3318","242","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2767","1012","NULL","NULL","2.75","2023-12-22","NULL","NULL","3318","242","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2768","1013","NULL","NULL","2.75","2023-12-22","NULL","NULL","3320","242","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2769","1014","NULL","NULL","0.17","2023-12-22","NULL","NULL","3320","242","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2770","1015","NULL","NULL","3.75","2023-12-22","NULL","NULL","3320","242","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2771","1016","NULL","NULL","5.0","2023-12-22","NULL","NULL","3321","242","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2772","1017","NULL","NULL","2.99","2023-12-22","NULL","NULL","3321","242","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2773","1018","NULL","NULL","4.65","2023-12-22","NULL","NULL","3321","242","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2774","1019","NULL","NULL","1.75","2023-12-22","NULL","NULL","3322","242","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2775","1020","NULL","NULL","1.66","2023-12-22","NULL","NULL","3322","242","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2776","1021","NULL","NULL","3.32","2023-12-22","NULL","NULL","3322","242","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2777","1051","NULL","NULL","3.38","2023-12-22","NULL","NULL","3336","242","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2778","1048","NULL","NULL","1.9","2023-12-22","NULL","NULL","3336","242","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2779","1045","NULL","NULL","4.15","2023-12-22","NULL","NULL","3336","242","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2780","1024","NULL","NULL","1.66","2023-12-22","NULL","NULL","3325","242","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2781","1025","NULL","NULL","2.99","2023-12-22","NULL","NULL","3325","242","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2782","1027","NULL","NULL","1.5","2023-12-22","NULL","NULL","3326","242","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2783","1028","NULL","NULL","1.5","2023-12-22","NULL","NULL","3327","242","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2784","1029","NULL","NULL","2.49","2023-12-22","NULL","NULL","3327","242","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2785","1030","NULL","NULL","3.5","2023-12-22","NULL","NULL","3327","242","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2786","1031","NULL","NULL","3.3","2023-12-22","NULL","NULL","3327","242","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2787","1032","NULL","NULL","3.75","2023-12-22","NULL","NULL","3328","242","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2788","1034","NULL","NULL","2.5","2023-12-22","NULL","NULL","3330","242","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2789","1035","NULL","NULL","2.5","2023-12-22","NULL","NULL","3331","242","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2790","1036","NULL","NULL","2.5","2023-12-22","NULL","NULL","3332","242","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
"2791","1023","NULL","NULL","0.0","2023-12-22","NULL","NULL","3323","242","2","NULL","NULL","NULL","NULL","NULL","NULL","NULL","NULL"
